,count,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,temperature,humidity
40,40,28559.6,28569.2,1871.9,1871.8,1871.6,1322.0,1322.3,1323.1,8797.3,8797.1,8799.7,1907.8,1907.6,1908.0,4572.4,4572.3,104209.6,104626.3,15742.8,15731.7,15746.4,2753.0,2755.4,2757.6,1605.1,1605.2,1605.6,2550.2,2550.0,2550.7,15675.4,15680.1,24345.1,24347.2,4100.4,4100.3,4099.5,2396.3,2397.3,2398.1,6508.7,6511.3,6511.0,2807.8,2808.1,2809.4,69857.3,69980.5,5698.8,5698.4,1704.9,1704.4,1704.3,4928.3,4928.8,4929.1,1686.3,1685.7,1685.8,1678.0,1677.0,1677.3,5325.7,5326.0,27.410000,41.240002
41,41,28571.7,28576.0,1872.7,1872.3,1872.1,1320.9,1321.4,1322.2,8802.3,8803.8,8806.1,1911.7,1912.1,1911.8,4574.0,4574.2,104400.9,104202.4,15727.3,15727.9,15735.0,2752.5,2755.7,2757.5,1607.8,1607.9,1608.0,2552.6,2553.3,2554.0,15676.2,15680.7,24364.0,24360.3,4136.2,4135.9,4136.3,2399.0,2399.8,2400.8,6549.4,6551.5,6551.9,2829.7,2830.7,2831.7,70084.2,70073.2,5701.6,5698.6,1706.0,1705.6,1705.7,4933.4,4932.9,4934.2,1687.1,1686.5,1686.5,1677.3,1676.6,1676.5,5322.7,5324.8,27.420000,41.990002
42,42,28569.6,28582.4,1872.9,1872.8,1872.9,1322.3,1322.6,1323.2,8803.2,8805.5,8806.1,1912.9,1912.7,1912.6,4575.1,4574.8,104279.5,104095.8,15716.8,15724.7,15722.1,2750.9,2753.6,2755.9,1609.8,1609.8,1610.0,2554.7,2554.4,2554.9,15672.6,15679.8,24338.4,24362.7,4152.2,4151.8,4151.6,2399.1,2399.5,2401.3,6556.7,6556.7,6557.1,2837.8,2838.1,2838.6,70103.2,70213.8,5701.1,5698.6,1707.5,1707.5,1707.3,4938.1,4939.5,4939.3,1687.9,1687.1,1687.3,1678.3,1677.6,1677.6,5326.6,5327.5,27.389999,41.619999
43,43,28595.1,28609.4,1875.0,1874.3,1874.4,1324.6,1324.8,1325.6,8810.4,8811.2,8811.1,1915.7,1915.4,1915.4,4576.1,4575.8,104262.5,104480.1,15736.7,15728.4,15735.5,2752.9,2755.8,2758.5,1608.4,1608.3,1608.3,2552.4,2551.8,2551.9,15682.5,15687.6,24324.5,24321.2,4129.3,4128.7,4128.4,2398.0,2398.6,2399.7,6525.8,6528.5,6528.0,2821.2,2821.7,2822.6,69993.0,70035.1,5698.0,5697.9,1704.8,1704.2,1704.4,4932.7,4933.2,4933.9,1687.8,1687.4,1687.5,1678.0,1677.2,1677.8,5323.4,5324.0,27.410000,40.720001
44,44,28568.3,28569.1,1874.6,1873.8,1874.3,1321.9,1322.4,1322.9,8809.4,8811.7,8811.6,1913.0,1912.6,1913.4,4575.6,4575.4,104113.7,104592.9,15736.4,15734.5,15735.7,2753.5,2756.3,2759.3,1610.8,1611.0,1611.2,2555.3,2555.2,2555.5,15685.2,15693.9,24376.1,24394.8,4155.4,4156.0,4156.6,2400.8,2401.0,2402.2,6569.6,6571.6,6573.0,2839.0,2840.6,2841.8,70107.3,70093.1,5701.7,5701.8,1707.9,1707.1,1707.8,4941.1,4940.2,4940.9,1688.8,1687.9,1687.7,1678.2,1677.4,1677.5,5326.5,5326.4,27.410000,40.470001
45,45,28572.4,28584.4,1874.5,1874.4,1875.2,1323.1,1323.6,1324.5,8812.2,8815.0,8816.7,1915.9,1915.9,1916.4,4577.7,4578.5,104197.0,104600.1,15729.2,15730.6,15733.0,2750.1,2753.2,2755.9,1613.6,1613.7,1613.9,2558.7,2559.2,2559.0,15682.5,15686.0,24383.9,24372.1,4180.3,4179.8,4180.4,2401.9,2402.3,2403.4,6592.6,6594.4,6596.4,2853.8,2855.0,2855.1,70119.9,70190.6,5706.1,5706.7,1710.1,1709.5,1709.6,4946.3,4946.1,4946.6,1690.1,1688.7,1689.2,1678.2,1677.2,1677.4,5329.8,5331.4,27.420000,40.660000
46,46,28597.8,28615.1,1876.1,1875.9,1876.0,1326.5,1326.7,1327.3,8815.8,8819.5,8819.8,1918.3,1917.9,1918.8,4577.8,4578.4,104141.5,104316.4,15727.9,15736.0,15734.1,2749.1,2751.3,2753.3,1615.5,1615.5,1615.7,2561.5,2560.8,2561.7,15690.5,15696.7,24400.3,24383.7,4200.9,4200.0,4200.0,2403.2,2403.8,2404.4,6608.8,6607.1,6609.6,2863.4,2864.5,2865.6,70143.9,70276.6,5707.2,5705.5,1709.0,1708.1,1708.5,4941.5,4940.5,4942.0,1690.1,1689.3,1689.5,1678.3,1677.6,1677.7,5326.3,5327.6,27.420000,39.560001
47,47,28580.3,28591.5,1874.7,1874.0,1874.3,1323.9,1324.2,1324.9,8815.6,8816.5,8815.6,1914.5,1914.0,1914.2,4576.5,4576.5,104258.9,104476.5,15738.2,15735.2,15741.0,2749.8,2752.8,2755.5,1614.0,1614.0,1614.1,2558.1,2558.8,2559.0,15682.9,15688.6,24382.1,24381.1,4192.2,4191.2,4190.7,2401.8,2402.5,2403.0,6583.2,6583.7,6584.8,2854.3,2854.5,2855.0,70146.3,70112.2,5704.3,5702.6,1707.8,1707.5,1707.4,4942.8,4943.6,4945.7,1690.6,1690.1,1690.4,1677.7,1677.4,1677.5,5332.7,5331.3,27.420000,38.360001
48,48,28590.3,28607.9,1876.6,1876.0,1876.5,1325.0,1325.1,1325.9,8819.8,8823.8,8823.7,1917.6,1917.6,1918.1,4577.7,4578.4,104290.3,104423.4,15742.5,15745.7,15756.0,2751.1,2754.1,2755.6,1613.8,1613.8,1614.0,2558.7,2558.0,2558.9,15688.4,15687.4,24356.5,24365.5,4186.5,4186.1,4185.4,2402.0,2402.3,2403.3,6579.8,6581.3,6580.8,2851.7,2852.6,2853.3,70118.3,70159.7,5710.9,5706.6,1709.5,1708.3,1708.7,4947.8,4948.8,4948.8,1691.9,1691.4,1691.5,1677.6,1676.8,1676.9,5329.5,5328.3,27.410000,38.689999
49,49,28595.8,28614.9,1877.3,1877.3,1877.6,1326.5,1326.8,1327.5,8823.9,8825.6,8827.1,1919.3,1919.6,1919.7,4579.1,4579.4,104053.8,104591.1,15747.5,15750.2,15752.3,2752.6,2754.9,2757.1,1615.0,1615.0,1615.3,2558.5,2558.6,2558.9,15690.2,15693.5,24354.8,24373.3,4188.9,4188.3,4188.5,2401.9,2402.6,2403.4,6585.7,6584.4,6587.3,2852.5,2852.7,2853.6,70133.3,70239.9,5709.0,5708.3,1712.0,1711.3,1711.6,4951.8,4953.2,4953.0,1692.3,1691.6,1692.4,1677.3,1677.4,1676.7,5331.9,5332.3,27.440001,38.639999
50,50,28617.6,28615.4,1879.5,1878.8,1878.9,1328.8,1328.9,1329.8,8828.2,8829.1,8830.4,1921.8,1921.4,1922.3,4579.8,4579.6,104232.0,104654.3,15745.9,15757.1,15756.0,2751.9,2755.1,2757.5,1614.8,1614.8,1614.8,2557.8,2557.9,2558.6,15690.6,15692.2,24343.3,24342.4,4177.8,4175.6,4175.7,2401.0,2401.4,2402.3,6567.4,6568.9,6566.9,2842.1,2842.1,2843.1,70040.0,70031.9,5707.2,5707.0,1711.8,1711.2,1711.2,4950.8,4951.2,4951.3,1691.6,1691.4,1691.8,1678.3,1677.6,1677.9,5331.8,5329.6,27.440001,38.020000
51,51,28610.7,28625.2,1878.7,1878.6,1878.8,1328.2,1328.4,1329.0,8828.8,8830.2,8830.4,1920.9,1920.6,1920.7,4578.8,4580.2,104390.1,104564.9,15752.3,15762.1,15767.9,2754.6,2757.5,2760.1,1614.5,1614.6,1614.7,2557.6,2557.5,2558.1,15690.1,15689.2,24365.2,24358.8,4173.5,4172.6,4173.0,2401.0,2401.6,2402.8,6573.2,6572.8,6576.1,2839.4,2839.7,2841.0,70094.7,70134.9,5707.8,5708.4,1713.7,1713.2,1713.4,4957.7,4956.5,4958.1,1693.5,1692.6,1692.7,1677.9,1677.2,1677.1,5330.0,5329.9,27.410000,37.689999
52,52,28637.5,28633.7,1880.5,1879.8,1880.2,1330.5,1330.7,1331.3,8832.2,8833.5,8832.9,1924.7,1923.8,1924.1,4581.4,4582.4,104320.0,104552.3,15755.4,15758.5,15765.6,2754.2,2757.4,2759.6,1616.5,1616.4,1616.7,2559.4,2559.6,2560.8,15695.2,15693.3,24382.3,24396.2,4193.1,4193.0,4192.7,2403.0,2403.7,2404.5,6604.6,6606.6,6608.4,2852.8,2853.3,2854.2,70163.0,70169.1,5708.0,5707.1,1711.9,1711.3,1711.4,4949.0,4948.4,4949.4,1691.8,1691.8,1691.2,1678.0,1677.5,1678.1,5332.2,5331.2,27.440001,37.830002
53,53,28602.8,28606.2,1878.9,1878.4,1878.9,1328.0,1328.1,1328.7,8827.8,8829.3,8828.9,1919.6,1919.8,1920.1,4579.3,4579.3,104413.5,104499.1,15754.6,15757.2,15757.9,2752.3,2755.0,2757.7,1619.0,1619.1,1619.1,2563.1,2563.0,2563.5,15699.6,15701.2,24394.5,24410.4,4215.6,4215.9,4216.1,2404.0,2404.5,2405.5,6620.9,6621.1,6624.0,2863.6,2864.1,2865.4,70042.4,70256.6,5706.8,5707.7,1709.3,1708.6,1708.9,4946.6,4948.5,4947.7,1692.8,1692.4,1692.3,1677.3,1676.7,1677.0,5329.9,5327.6,27.450001,36.950001
54,54,28598.0,28597.6,1879.6,1878.9,1879.3,1327.5,1327.8,1328.4,8832.4,8834.2,8833.7,1921.9,1921.8,1922.1,4580.1,4580.4,104425.2,104288.5,15757.9,15754.2,15763.2,2752.2,2754.7,2756.5,1618.1,1618.0,1618.0,2560.6,2560.9,2560.8,15692.6,15694.3,24410.2,24397.3,4202.4,4201.4,4200.5,2402.2,2403.0,2403.9,6593.4,6593.4,6594.7,2852.4,2853.0,2853.8,70042.4,70136.5,5707.0,5705.9,1710.9,1710.3,1710.4,4954.3,4954.1,4954.0,1693.7,1692.8,1693.2,1678.3,1677.2,1677.5,5323.8,5321.0,27.440001,36.939999
55,55,28606.5,28625.0,1880.4,1879.5,1879.7,1328.4,1328.5,1329.2,8834.7,8834.4,8836.0,1922.7,1922.6,1922.6,4580.6,4580.5,104328.9,104578.4,15759.8,15754.6,15760.0,2752.7,2755.4,2758.0,1618.0,1618.0,1618.1,2560.7,2561.8,2561.6,15685.6,15697.3,24368.1,24372.6,4196.4,4195.5,4195.3,2401.5,2402.6,2403.6,6589.1,6589.0,6590.8,2847.5,2847.9,2848.7,70108.9,70202.4,5710.4,5710.1,1712.4,1711.8,1712.1,4958.7,4958.8,4959.6,1694.3,1694.0,1693.9,1678.8,1677.3,1677.6,5331.9,5332.7,27.450001,36.860001
56,56,28642.2,28640.8,1881.2,1880.8,1880.5,1329.9,1330.1,1330.8,8834.2,8833.9,8833.9,1923.5,1922.9,1923.5,4582.2,4581.9,104400.9,104576.6,15756.8,15768.7,15770.8,2754.2,2757.5,2759.4,1617.9,1617.8,1618.1,2560.0,2560.3,2560.3,15690.5,15701.0,24383.1,24389.9,4188.8,4188.8,4188.2,2402.7,2403.1,2404.6,6588.5,6587.3,6588.5,2842.1,2842.6,2843.8,70107.3,70241.5,5708.2,5706.5,1712.7,1711.8,1712.0,4956.3,4956.6,4956.9,1694.6,1694.3,1694.4,1678.3,1678.0,1678.6,5332.7,5331.6,27.440001,36.860001
57,57,28618.2,28626.7,1881.3,1880.8,1881.1,1329.5,1329.9,1330.6,8835.0,8837.3,8837.6,1923.7,1923.9,1924.2,4581.6,4581.8,104513.5,104369.4,15774.1,15776.8,15785.2,2754.7,2757.5,2759.4,1618.0,1618.0,1618.1,2561.0,2560.7,2561.0,15692.0,15698.1,24375.9,24378.1,4185.9,4183.9,4184.3,2402.0,2402.8,2403.7,6584.2,6585.4,6588.5,2837.5,2838.8,2839.1,70099.2,70204.9,5710.1,5710.1,1713.7,1712.9,1713.3,4958.8,4959.8,4960.8,1694.7,1694.2,1693.8,1678.4,1677.3,1678.0,5330.7,5329.1,27.440001,37.040001
58,58,28614.6,28617.6,1880.8,1880.2,1880.5,1329.2,1329.3,1330.0,8833.4,8835.1,8832.6,1921.4,1920.7,1920.8,4579.8,4580.2,104311.0,104594.7,15777.4,15773.8,15785.1,2755.1,2757.9,2760.1,1617.5,1617.4,1617.6,2559.1,2559.3,2559.3,15702.1,15698.4,24397.6,24400.4,4171.7,4170.4,4169.2,2401.9,2402.5,2403.5,6573.2,6574.6,6575.1,2825.1,2825.6,2826.0,69945.7,70088.2,5705.9,5706.0,1708.9,1708.3,1708.5,4949.2,4951.1,4952.0,1695.2,1694.5,1694.8,1678.1,1677.1,1677.5,5333.2,5330.0,27.450001,37.320000
59,59,28610.1,28618.4,1881.2,1880.4,1880.6,1326.7,1327.0,1327.6,8834.1,8834.8,8835.1,1919.9,1919.4,1919.3,4579.6,4579.9,104408.1,104388.3,15776.8,15785.1,15780.2,2756.6,2758.5,2761.2,1618.4,1618.4,1618.6,2558.9,2559.3,2559.8,15691.4,15698.6,24391.7,24405.2,4172.2,4171.5,4170.0,2401.6,2402.8,2403.7,6576.5,6577.5,6579.3,2823.4,2824.1,2825.1,70009.2,70117.4,5705.0,5706.8,1708.2,1707.8,1707.8,4951.6,4952.5,4952.7,1695.6,1695.3,1695.2,1678.7,1678.2,1678.4,5330.7,5329.9,27.459999,38.270000
60,60,28589.6,28618.2,1881.3,1880.5,1880.9,1326.3,1326.6,1327.2,8833.6,8836.8,8837.4,1919.4,1919.4,1919.6,4580.1,4580.3,104369.4,104472.9,15771.3,15775.1,15774.9,2757.5,2759.4,2762.1,1619.3,1619.3,1619.5,2559.6,2559.5,2560.5,15697.5,15699.2,24404.5,24432.3,4176.4,4175.5,4175.4,2402.1,2402.8,2403.8,6586.7,6586.5,6587.6,2824.8,2825.9,2826.2,70001.1,70211.4,5705.5,5705.0,1708.8,1708.0,1707.9,4954.0,4954.5,4954.2,1695.7,1695.1,1695.3,1678.8,1678.6,1678.3,5328.2,5331.1,27.459999,39.570000
61,61,28606.9,28624.8,1880.6,1880.1,1880.5,1325.7,1325.7,1326.5,8834.5,8836.4,8836.3,1918.0,1917.9,1918.0,4579.2,4579.5,104341.5,104570.3,15774.1,15781.2,15783.3,2757.3,2759.6,2761.9,1619.2,1619.4,1619.5,2559.7,2559.9,2560.3,15689.4,15696.9,24384.2,24389.5,4169.0,4168.9,4167.8,2401.9,2402.3,2403.6,6581.4,6584.3,6586.2,2820.4,2820.9,2821.9,70039.2,70168.2,5707.2,5707.7,1707.3,1706.8,1707.0,4955.5,4955.7,4956.2,1696.2,1695.8,1695.9,1678.7,1677.9,1678.5,5327.5,5329.3,27.490000,40.230000
62,62,28630.0,28636.2,1881.9,1881.4,1882.1,1326.2,1326.4,1327.0,8839.8,8840.7,8842.8,1920.9,1920.8,1921.1,4581.5,4581.6,104460.3,104552.3,15775.7,15779.4,15783.8,2756.6,2759.2,2761.8,1621.0,1620.6,1620.8,2561.5,2560.6,2560.9,15696.9,15698.6,24403.2,24412.6,4176.1,4175.5,4174.8,2401.9,2403.0,2404.1,6594.2,6596.4,6596.0,2823.6,2824.3,2824.8,70054.2,70204.9,5710.7,5708.9,1708.6,1707.8,1708.0,4957.6,4958.4,4958.7,1696.7,1696.2,1696.4,1678.1,1677.3,1677.9,5330.4,5329.4,27.480000,40.950001
63,63,28608.8,28631.4,1882.2,1881.9,1881.9,1326.7,1326.9,1327.8,8841.7,8843.5,8843.1,1921.7,1921.6,1922.1,4581.4,4581.7,104437.8,104494.5,15788.5,15790.7,15791.9,2757.3,2760.0,2762.3,1622.4,1622.5,1622.6,2562.8,2562.7,2562.8,15699.9,15698.8,24427.2,24423.5,4193.1,4191.6,4190.9,2403.0,2403.8,2404.6,6607.6,6607.8,6608.3,2831.4,2831.2,2832.2,70031.1,69813.4,5709.2,5709.3,1709.2,1708.2,1708.6,4957.5,4957.8,4958.1,1697.8,1696.6,1697.0,1678.6,1677.9,1678.2,5327.4,5327.2,27.480000,40.930000
64,64,28625.6,28635.8,1883.4,1883.2,1883.3,1328.2,1328.1,1328.9,8844.8,8845.2,8847.8,1923.8,1923.4,1924.1,4582.5,4583.0,104365.8,104685.1,15786.3,15798.0,15802.0,2758.2,2761.0,2763.6,1622.6,1622.7,1623.0,2562.8,2563.1,2563.3,15698.9,15701.5,24431.1,24445.3,4189.3,4189.1,4189.1,2403.3,2404.1,2405.0,6609.5,6610.4,6611.6,2830.0,2831.1,2832.1,70153.2,70213.8,5709.7,5712.4,1711.5,1711.0,1711.1,4964.6,4964.1,4964.7,1698.5,1697.9,1698.2,1678.6,1678.3,1678.3,5329.8,5331.6,27.490000,40.330002
65,65,28651.6,28644.6,1884.1,1883.7,1883.8,1329.5,1329.7,1330.5,8847.5,8850.8,8849.6,1925.4,1925.1,1925.6,4583.2,4583.6,104270.6,104455.8,15791.6,15790.9,15797.3,2757.9,2760.6,2763.3,1623.2,1623.2,1623.3,2563.0,2562.8,2563.2,15693.4,15707.8,24448.6,24431.0,4188.8,4187.1,4187.2,2403.0,2403.8,2404.8,6607.7,6610.2,6610.6,2827.1,2828.5,2829.5,70105.7,70284.8,5711.9,5711.2,1710.1,1709.8,1709.8,4961.6,4962.4,4962.7,1698.2,1697.7,1697.8,1678.0,1677.0,1677.4,5334.5,5333.8,27.510000,39.840000
66,66,28635.7,28639.4,1883.9,1883.6,1883.9,1328.5,1328.7,1329.3,8846.3,8849.1,8850.3,1925.2,1924.8,1925.3,4583.5,4584.0,104162.1,104404.5,15802.9,15807.6,15800.2,2757.6,2760.2,2762.7,1625.7,1625.7,1625.9,2566.0,2565.9,2566.9,15697.4,15700.9,24433.8,24487.2,4213.6,4215.0,4214.8,2405.2,2405.8,2406.5,6641.2,6641.7,6644.0,2844.9,2845.6,2846.3,70178.8,70268.0,5714.3,5714.2,1711.0,1710.3,1710.6,4962.9,4963.2,4963.3,1698.3,1697.8,1698.3,1678.8,1677.2,1677.9,5333.0,5331.9,27.510000,39.439999
67,67,28636.2,28624.1,1884.0,1883.5,1883.8,1328.9,1329.0,1329.7,8849.9,8852.4,8852.1,1926.1,1925.8,1926.3,4583.5,4583.5,104225.7,104564.9,15791.9,15789.7,15794.8,2757.8,2760.2,2762.7,1626.2,1626.2,1626.2,2563.9,2563.8,2564.1,15703.2,15706.7,24436.6,24444.2,4206.9,4205.3,4204.4,2404.1,2404.8,2405.9,6618.5,6620.0,6619.6,2835.2,2835.7,2836.4,70088.2,70189.0,5710.2,5710.8,1710.5,1709.4,1710.0,4963.3,4962.3,4963.1,1699.4,1698.7,1699.1,1678.0,1678.2,1678.0,5334.8,5334.1,27.480000,38.900002
68,68,28632.1,28653.2,1884.9,1884.3,1884.7,1328.1,1328.4,1329.0,8848.8,8852.3,8852.5,1924.2,1924.0,1924.8,4583.3,4582.8,104334.3,104374.8,15787.8,15802.7,15801.3,2758.3,2760.7,2763.4,1625.9,1626.0,1626.2,2564.4,2565.1,2566.5,15696.6,15704.9,24426.9,24438.3,4207.3,4206.7,4207.0,2404.5,2405.5,2407.0,6628.2,6629.3,6631.7,2836.0,2837.4,2837.6,70172.3,70245.6,5713.2,5714.5,1711.4,1711.2,1711.4,4968.2,4968.5,4968.7,1699.8,1699.4,1699.5,1678.0,1677.9,1678.3,5335.8,5336.1,27.510000,38.509998
69,69,28623.6,28618.2,1885.8,1885.5,1886.2,1330.0,1330.0,1330.7,8854.4,8855.2,8856.7,1927.8,1927.8,1927.3,4584.6,4585.0,104481.9,104750.3,15807.6,15796.7,15818.2,2758.2,2760.6,2763.3,1627.7,1627.8,1627.9,2566.2,2566.1,2566.4,15703.8,15700.9,24459.4,24453.5,4217.9,4217.1,4216.2,2405.5,2406.1,2407.6,6640.4,6640.5,6641.8,2841.9,2842.2,2843.0,70271.7,70268.8,5713.7,5714.0,1713.0,1712.3,1712.4,4971.4,4971.9,4972.6,1700.4,1699.8,1699.8,1678.9,1678.7,1678.0,5336.6,5336.8,27.510000,39.119999
70,70,28654.5,28661.4,1886.6,1885.8,1886.1,1331.0,1331.2,1331.7,8856.3,8856.4,8856.8,1927.9,1928.0,1927.8,4584.7,4584.9,104360.4,104635.3,15787.6,15812.8,15820.1,2757.4,2761.0,2763.4,1628.2,1628.1,1628.3,2566.4,2566.8,2566.7,15711.0,15710.0,24455.8,24451.5,4214.9,4212.7,4212.9,2405.6,2406.5,2407.4,6635.1,6636.0,6637.0,2835.9,2836.9,2838.0,70338.2,70163.8,5713.2,5713.7,1709.4,1708.8,1708.9,4962.5,4962.9,4962.8,1700.0,1699.6,1699.7,1678.9,1678.2,1678.9,5335.2,5337.0,27.520000,38.580002
71,71,28625.8,28648.8,1884.8,1884.4,1884.9,1327.4,1327.6,1328.3,8854.7,8857.2,8855.3,1925.0,1924.2,1925.7,4583.8,4584.6,104539.6,104642.6,15804.4,15806.3,15805.7,2758.7,2760.9,2763.0,1630.5,1630.7,1630.9,2569.4,2569.7,2569.8,15712.2,15712.8,24460.9,24465.5,4241.1,4239.9,4240.7,2407.3,2408.1,2408.9,6670.2,6671.5,6671.6,2853.7,2854.7,2855.6,70126.4,70373.4,5714.3,5715.6,1712.3,1711.6,1712.2,4970.7,4970.8,4971.1,1701.2,1700.8,1700.6,1678.8,1677.9,1678.4,5340.2,5340.2,27.520000,38.740002
72,72,28658.4,28677.3,1887.6,1887.4,1887.3,1331.4,1331.7,1332.3,8861.7,8863.0,8863.5,1930.4,1930.7,1931.0,4586.8,4587.2,104110.2,104460.3,15794.4,15804.9,15799.1,2757.1,2760.0,2762.5,1630.4,1630.3,1630.6,2568.8,2568.0,2569.1,15710.3,15712.1,24476.2,24480.7,4233.0,4231.3,4231.5,2407.1,2407.7,2408.9,6649.7,6651.7,6652.9,2846.7,2846.1,2847.1,70184.1,70254.2,5714.1,5715.1,1714.2,1713.1,1713.1,4972.4,4971.8,4972.8,1702.0,1701.0,1701.2,1679.4,1678.8,1678.5,5337.9,5335.9,27.530001,39.020000
73,73,28653.9,28655.7,1886.3,1885.8,1886.2,1330.9,1331.3,1332.0,8861.5,8861.4,8862.9,1928.0,1928.2,1928.4,4585.9,4586.3,104376.6,104563.1,15808.9,15802.6,15806.8,2760.3,2763.8,2765.7,1629.8,1629.8,1629.9,2567.3,2567.2,2567.4,15711.1,15726.9,24477.3,24463.7,4218.9,4218.1,4217.5,2406.7,2407.4,2408.4,6637.2,6639.0,6639.0,2834.2,2834.8,2835.4,70124.0,70223.2,5713.2,5712.1,1711.6,1710.9,1711.4,4970.3,4970.6,4970.1,1701.7,1701.4,1701.3,1679.4,1678.6,1679.7,5339.7,5339.7,27.520000,38.020000
74,74,28646.0,28659.1,1886.5,1886.0,1886.5,1329.6,1330.1,1330.7,8863.6,8862.9,8865.9,1927.2,1927.4,1927.7,4585.8,4585.9,104529.7,104543.2,15808.8,15811.4,15818.8,2761.3,2764.2,2766.7,1629.3,1629.3,1629.3,2566.7,2566.4,2566.4,15711.4,15714.9,24442.5,24465.9,4203.0,4200.6,4199.6,2405.0,2405.6,2407.0,6624.8,6625.1,6625.5,2820.5,2821.4,2821.6,70127.2,70146.3,5711.7,5712.1,1710.5,1709.4,1709.4,4967.1,4965.5,4967.8,1701.5,1701.2,1701.1,1679.0,1678.6,1678.7,5337.5,5336.9,27.530001,38.419998
75,75,28618.6,28632.1,1885.4,1885.0,1885.3,1326.3,1326.8,1327.3,8859.7,8861.3,8860.3,1921.8,1921.6,1922.2,4583.3,4583.4,104418.9,104635.3,15817.4,15820.1,15821.5,2763.0,2765.9,2767.8,1628.8,1629.1,1629.4,2566.7,2566.4,2566.6,15707.9,15711.3,24468.6,24451.7,4193.0,4191.9,4192.0,2404.8,2405.3,2406.0,6628.0,6628.9,6629.7,2814.9,2815.6,2816.1,70049.3,70184.1,5711.8,5710.4,1706.0,1705.6,1705.4,4965.8,4964.2,4966.4,1702.2,1701.8,1702.2,1679.2,1678.1,1678.4,5337.5,5338.3,27.520000,39.470001
76,76,28678.6,28647.4,1886.6,1886.1,1886.6,1325.9,1326.2,1327.0,8864.8,8866.2,8868.1,1924.1,1923.8,1924.0,4584.6,4584.8,104472.9,104725.8,15817.1,15818.7,15821.7,2762.7,2765.7,2768.2,1631.0,1631.0,1631.2,2568.2,2568.9,2568.9,15714.1,15712.6,24451.8,24463.1,4205.5,4203.3,4203.8,2406.0,2406.5,2407.6,6644.2,6645.7,6647.4,2819.5,2820.9,2821.7,70011.2,70138.2,5712.3,5711.5,1705.7,1705.5,1705.5,4967.7,4968.0,4968.6,1703.2,1702.6,1702.5,1679.1,1679.0,1678.7,5341.3,5339.8,27.549999,41.320000
77,77,28647.1,28665.6,1886.9,1886.7,1886.8,1326.1,1326.3,1327.0,8866.2,8868.5,8867.9,1925.1,1925.0,1925.8,4585.4,4585.5,104646.2,104494.5,15820.0,15816.8,15817.0,2762.0,2764.6,2767.0,1632.6,1632.7,1632.9,2569.6,2570.5,2571.0,15705.5,15712.7,24473.8,24474.7,4220.3,4220.3,4220.9,2406.7,2407.7,2408.9,6668.0,6668.6,6672.6,2830.9,2831.8,2833.1,70211.4,70226.5,5715.3,5713.8,1709.2,1709.0,1709.0,4978.7,4978.8,4980.2,1703.8,1703.0,1703.4,1679.0,1678.8,1678.8,5339.0,5340.1,27.549999,42.209999
78,78,28670.4,28701.0,1890.9,1890.5,1890.8,1331.3,1331.6,1332.2,8880.4,8882.0,8884.9,1934.9,1934.9,1935.3,4590.4,4590.0,104494.5,104446.8,15811.1,15815.8,15829.8,2762.4,2765.1,2767.0,1635.1,1635.0,1635.1,2571.9,2571.7,2572.8,15711.4,15714.9,24478.9,24477.2,4228.6,4228.2,4226.8,2406.5,2407.2,2407.9,6664.2,6663.5,6664.8,2833.3,2833.7,2834.4,70249.7,70200.8,5717.1,5717.4,1712.4,1711.3,1711.5,4978.1,4978.6,4979.1,1704.4,1704.0,1703.8,1678.9,1678.3,1678.0,5342.0,5341.2,27.530001,42.169998
79,79,28678.3,28690.5,1888.6,1888.5,1888.6,1330.6,1331.0,1331.6,8875.8,8873.9,8875.8,1929.2,1929.3,1929.2,4587.5,4587.6,104487.3,104847.3,15813.0,15810.4,15813.8,2763.5,2766.4,2768.5,1633.8,1633.8,1633.9,2570.2,2570.4,2570.3,15713.0,15716.0,24488.1,24506.5,4214.9,4214.9,4213.4,2406.2,2406.7,2407.7,6654.3,6653.3,6655.8,2824.0,2824.4,2825.1,70025.0,70208.1,5713.4,5713.6,1707.7,1707.1,1707.2,4971.9,4972.2,4972.4,1703.5,1702.3,1703.1,1678.8,1678.4,1678.3,5340.1,5341.6,27.559999,40.150002
80,80,28662.0,28693.2,1888.0,1887.6,1887.7,1327.6,1327.8,1328.5,8867.4,8873.8,8873.3,1924.6,1924.1,1924.3,4585.8,4586.0,104573.9,104610.9,15828.8,15831.4,15832.0,2764.1,2767.1,2770.1,1632.7,1632.9,1632.9,2568.2,2568.1,2568.8,15716.8,15715.5,24503.4,24486.8,4197.0,4195.0,4194.6,2404.7,2405.1,2406.1,6642.7,6643.3,6646.0,2810.8,2811.8,2813.0,70102.4,70199.6,5712.6,5713.9,1703.5,1703.1,1703.1,4969.5,4970.4,4970.3,1704.1,1703.5,1703.5,1678.9,1678.2,1678.9,5336.7,5338.2,27.530001,40.480000
