,count,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,temperature,humidity
40,40,28944.2,28963.3,1879.4,1879.1,1879.2,1347.5,1347.6,1348.1,9018.9,9015.8,9018.1,1971.3,1970.7,1971.1,4663.2,4663.4,105030.9,105154.0,15757.9,15754.1,15760.4,2745.5,2748.0,2749.8,1634.8,1634.7,1634.8,2574.3,2574.5,2575.4,15771.1,15764.9,24618.8,24622.8,4255.0,4253.0,4252.8,2403.4,2404.2,2405.4,6719.0,6718.6,6718.9,2989.5,2989.6,2990.5,70872.3,70971.6,5814.7,5815.9,1738.1,1737.4,1737.4,5110.8,5112.0,5112.1,1697.9,1696.9,1697.6,1673.2,1672.3,1672.4,5389.4,5389.5,27.440001,26.990000
41,41,28935.7,28950.8,1878.7,1878.2,1878.8,1347.1,1347.0,1347.8,9013.6,9015.6,9016.1,1970.7,1970.1,1970.4,4662.1,4662.4,105156.7,105337.8,15750.8,15752.9,15752.3,2746.7,2749.3,2751.5,1634.3,1634.3,1634.4,2574.4,2574.0,2574.7,15773.9,15775.7,24605.5,24605.8,4253.7,4251.9,4252.5,2403.7,2404.4,2405.7,6718.1,6717.8,6717.5,2988.9,2988.4,2989.5,70910.5,71012.8,5814.3,5813.6,1736.8,1735.8,1736.5,5109.3,5110.7,5110.1,1697.4,1696.6,1697.0,1672.4,1672.2,1672.9,5389.0,5388.3,27.450001,27.180000
42,42,28941.2,28958.7,1879.2,1878.5,1879.0,1346.7,1346.8,1347.3,9011.1,9013.8,9010.8,1971.4,1970.7,1971.0,4661.2,4661.2,105042.8,105010.9,15742.0,15742.4,15747.9,2746.0,2748.5,2750.7,1633.4,1633.2,1633.4,2574.0,2574.2,2574.5,15766.2,15769.2,24598.5,24600.3,4253.8,4252.7,4252.9,2403.7,2404.3,2405.3,6717.2,6718.3,6719.4,2989.5,2989.6,2990.1,70865.2,70954.5,5811.6,5813.1,1736.9,1736.3,1736.5,5108.8,5109.2,5109.0,1697.0,1696.4,1696.7,1671.9,1671.6,1672.3,5387.0,5389.1,27.459999,27.250000
43,43,28946.9,28951.6,1878.7,1878.4,1878.8,1346.7,1346.8,1347.3,9005.9,9006.7,9006.9,1969.5,1969.1,1969.5,4660.0,4660.0,104850.9,104897.2,15738.1,15747.4,15744.4,2744.3,2747.0,2749.2,1632.7,1632.6,1632.8,2572.7,2573.2,2573.8,15765.5,15765.0,24601.5,24611.4,4254.1,4253.4,4254.7,2402.6,2403.4,2404.4,6719.3,6719.4,6718.4,2988.9,2989.0,2989.9,70880.6,70960.8,5810.5,5810.1,1737.5,1736.9,1737.1,5105.6,5106.0,5106.7,1696.4,1696.1,1696.0,1672.4,1671.8,1672.1,5388.2,5388.8,27.450001,27.190001
44,44,28932.1,28942.0,1878.8,1878.5,1878.5,1346.8,1346.8,1347.3,9003.1,9005.0,9006.0,1969.1,1968.6,1968.7,4659.4,4658.8,104893.6,105040.9,15750.4,15751.1,15750.0,2744.2,2746.6,2749.0,1631.7,1631.6,1631.8,2572.8,2572.5,2573.1,15763.9,15762.6,24594.9,24624.3,4251.7,4251.2,4252.5,2402.5,2403.6,2404.8,6714.8,6715.5,6714.3,2987.9,2988.0,2989.0,70851.2,70960.8,5809.3,5809.3,1736.7,1735.8,1735.8,5104.3,5104.5,5105.5,1695.9,1695.4,1695.3,1673.8,1672.4,1672.4,5386.9,5386.5,27.450001,27.030001
45,45,28926.6,28947.8,1878.9,1878.4,1878.7,1346.1,1346.1,1346.8,9000.1,9000.4,9003.3,1967.5,1967.7,1967.0,4657.8,4657.8,104884.5,105196.0,15737.6,15736.8,15738.2,2744.5,2747.1,2748.6,1630.9,1630.9,1631.0,2571.9,2572.1,2572.0,15764.1,15767.0,24607.2,24592.7,4252.9,4251.5,4251.6,2402.5,2402.9,2403.8,6712.9,6711.9,6713.5,2987.1,2987.4,2988.1,70717.9,71066.6,5805.0,5803.8,1736.3,1735.5,1735.8,5101.6,5100.9,5102.5,1695.2,1694.6,1694.6,1672.8,1672.4,1672.7,5382.8,5383.2,27.450001,26.940001
46,46,28917.4,28931.4,1878.6,1878.4,1878.5,1345.9,1346.0,1346.3,8995.4,8997.3,8998.1,1966.3,1966.1,1966.4,4657.1,4657.5,104824.6,105180.5,15740.2,15740.6,15751.2,2743.1,2745.5,2747.9,1630.1,1630.0,1630.0,2572.1,2571.9,2572.3,15760.7,15767.9,24605.4,24596.8,4251.4,4250.1,4249.3,2401.8,2402.7,2403.4,6709.4,6711.1,6710.6,2985.3,2986.3,2986.9,70933.3,70977.0,5803.2,5802.7,1736.7,1736.0,1736.1,5099.1,5098.6,5099.6,1694.6,1693.8,1694.0,1673.1,1672.7,1672.2,5382.8,5382.9,27.450001,26.820000
47,47,28931.4,28908.4,1878.0,1877.8,1877.7,1345.2,1345.5,1346.1,8997.8,8995.4,8993.7,1965.6,1965.1,1965.9,4655.7,4655.8,105130.3,105150.3,15724.0,15732.5,15724.7,2742.9,2745.6,2747.5,1629.4,1629.2,1629.5,2571.5,2571.5,2572.2,15760.0,15755.7,24594.9,24584.1,4251.0,4249.6,4249.8,2401.4,2402.4,2403.1,6706.8,6706.2,6708.8,2984.7,2985.3,2985.7,70860.3,70885.2,5802.9,5803.2,1736.5,1735.7,1735.9,5095.7,5096.9,5096.8,1694.4,1693.8,1693.6,1672.6,1672.3,1672.3,5384.3,5381.4,27.440001,26.799999
48,48,28914.4,28897.4,1878.3,1877.8,1878.0,1345.0,1344.9,1345.6,8992.3,8991.8,8993.4,1964.1,1964.1,1964.6,4655.0,4654.7,105123.0,105164.0,15732.6,15736.0,15736.7,2743.2,2745.5,2747.6,1628.5,1628.5,1628.5,2570.5,2571.0,2571.9,15754.0,15749.3,24571.6,24582.6,4249.5,4247.3,4247.4,2401.6,2402.0,2403.1,6705.3,6704.9,6706.0,2984.4,2984.9,2985.3,70761.3,70794.0,5801.3,5801.1,1736.8,1735.9,1735.8,5093.9,5094.2,5095.0,1693.8,1693.2,1693.3,1673.0,1672.1,1672.5,5380.3,5381.4,27.440001,26.799999
49,49,28885.2,28914.4,1877.8,1877.3,1877.5,1344.6,1344.5,1345.2,8985.8,8985.3,8986.5,1963.6,1963.8,1964.0,4653.3,4653.3,104811.9,104932.6,15737.7,15734.0,15730.4,2741.2,2744.3,2746.7,1628.0,1628.1,1628.1,2571.4,2571.7,2571.6,15757.1,15757.1,24594.6,24586.2,4247.3,4246.4,4246.4,2401.4,2402.0,2402.9,6702.0,6703.9,6703.7,2983.6,2984.4,2984.5,70914.6,70903.0,5800.5,5802.9,1736.2,1735.3,1735.6,5093.2,5092.7,5093.1,1693.6,1692.7,1693.3,1673.5,1672.9,1673.1,5380.4,5382.0,27.440001,26.809999
50,50,28895.3,28916.0,1877.5,1877.2,1877.3,1344.6,1344.6,1345.1,8981.7,8982.7,8985.2,1963.5,1963.4,1964.1,4652.9,4652.8,104943.6,104936.3,15718.1,15720.0,15727.7,2742.1,2744.5,2747.3,1627.6,1627.5,1627.7,2571.7,2572.4,2572.2,15753.0,15756.6,24571.4,24564.3,4248.6,4246.7,4247.4,2401.1,2401.9,2403.2,6701.3,6701.0,6703.5,2983.5,2983.6,2984.8,70722.8,70839.1,5804.5,5805.3,1735.8,1735.2,1735.1,5091.3,5089.8,5091.0,1693.9,1692.8,1693.0,1673.2,1673.1,1673.1,5384.3,5379.4,27.450001,26.850000
51,51,28870.2,28889.6,1877.5,1877.3,1877.5,1344.5,1344.8,1345.3,8978.3,8981.4,8982.3,1963.5,1963.0,1964.0,4651.9,4652.5,104002.9,104874.5,15723.4,15730.2,15734.3,2741.5,2744.5,2746.8,1627.0,1626.8,1627.0,2571.0,2571.0,2571.3,15747.3,15754.6,24557.4,24571.7,4247.5,4245.6,4245.4,2401.2,2401.9,2402.9,6700.9,6700.6,6700.2,2983.1,2983.0,2984.1,70859.4,70966.6,5801.7,5802.4,1736.2,1735.2,1735.2,5090.0,5090.1,5090.5,1693.7,1693.0,1692.9,1672.9,1672.2,1672.4,5379.5,5379.2,27.459999,26.930000
52,52,28896.1,28888.8,1876.9,1876.7,1877.2,1344.0,1344.0,1344.7,8977.7,8978.7,8977.7,1963.3,1963.2,1963.5,4651.7,4651.9,104785.6,104852.7,15721.7,15731.8,15729.8,2741.1,2743.9,2745.5,1626.1,1626.2,1626.2,2570.7,2570.5,2570.8,15745.2,15749.5,24541.1,24543.5,4246.4,4244.7,4244.9,2400.9,2401.2,2402.7,6695.9,6694.9,6695.3,2981.3,2981.0,2982.3,70689.8,70839.1,5798.2,5798.6,1735.2,1734.1,1734.4,5088.2,5088.2,5088.9,1693.6,1692.9,1692.8,1672.4,1672.2,1672.2,5379.4,5377.7,27.440001,26.900000
53,53,28881.3,28889.9,1876.7,1876.5,1876.8,1343.8,1344.0,1344.4,8974.3,8975.1,8976.5,1962.3,1962.1,1962.0,4650.8,4650.6,104665.2,105064.6,15706.3,15712.9,15717.9,2740.2,2742.8,2745.0,1625.5,1625.3,1625.4,2569.6,2569.7,2570.3,15749.1,15754.7,24524.9,24525.2,4243.4,4242.8,4242.2,2400.9,2401.5,2402.2,6692.8,6693.5,6693.9,2979.6,2979.6,2980.5,70769.6,70855.3,5797.3,5797.5,1735.3,1734.3,1734.7,5085.3,5086.0,5086.0,1693.4,1693.0,1692.8,1671.2,1671.0,1670.8,5372.7,5371.7,27.450001,26.980000
54,54,28879.3,28874.6,1876.5,1875.5,1876.4,1343.4,1343.5,1344.0,8972.1,8971.1,8974.3,1961.9,1961.7,1962.1,4649.6,4649.9,104954.5,104964.5,15719.5,15732.0,15720.1,2740.3,2742.9,2745.4,1624.5,1624.6,1624.7,2569.9,2570.5,2570.4,15750.1,15749.2,24527.8,24518.7,4243.5,4241.1,4242.0,2400.0,2400.8,2402.1,6691.1,6691.7,6692.5,2978.8,2978.8,2980.1,70755.1,70824.6,5796.0,5795.7,1734.7,1733.9,1734.3,5082.9,5082.6,5083.9,1692.7,1692.1,1692.2,1671.7,1670.7,1671.1,5374.6,5374.9,27.440001,27.040001
55,55,28850.2,28867.5,1876.6,1876.0,1876.3,1343.2,1343.3,1343.9,8969.3,8970.8,8969.9,1962.3,1962.0,1962.5,4649.1,4649.1,104840.9,104977.2,15709.9,15701.5,15709.7,2739.7,2742.3,2743.9,1623.8,1623.7,1624.0,2569.3,2569.6,2569.7,15757.6,15753.3,24529.3,24544.1,4240.9,4241.1,4240.6,2400.1,2400.6,2401.9,6687.1,6687.7,6690.3,2977.1,2977.3,2978.1,70783.2,70889.3,5795.1,5795.8,1734.6,1733.4,1734.1,5081.7,5080.9,5081.8,1692.6,1692.3,1692.2,1672.0,1672.2,1672.1,5373.2,5372.6,27.459999,27.030001
56,56,28850.2,28870.2,1876.4,1876.0,1876.2,1343.2,1343.0,1343.7,8966.0,8968.9,8969.6,1960.9,1960.1,1960.5,4647.8,4648.3,104874.5,105025.4,15719.7,15718.3,15723.2,2739.4,2742.3,2744.8,1623.2,1623.3,1623.2,2568.9,2569.1,2569.4,15749.0,15743.0,24550.7,24552.4,4241.0,4239.0,4239.0,2400.2,2400.5,2401.4,6686.5,6687.8,6687.4,2976.8,2976.5,2977.4,70789.0,70820.5,5794.3,5794.7,1734.5,1733.7,1733.7,5078.2,5078.8,5079.4,1692.7,1691.6,1692.0,1672.9,1672.3,1671.9,5375.3,5373.9,27.440001,27.010000
57,57,28863.6,28844.6,1875.9,1875.4,1875.4,1342.7,1342.7,1343.3,8960.3,8964.4,8964.2,1959.7,1960.1,1959.9,4646.8,4647.5,104819.2,105005.4,15694.7,15701.7,15704.5,2738.5,2741.6,2744.3,1622.4,1622.3,1622.4,2568.7,2568.2,2569.0,15744.4,15744.6,24552.1,24551.2,4238.8,4237.1,4237.9,2399.5,2400.2,2401.5,6681.7,6682.0,6683.4,2975.2,2975.6,2975.7,70827.9,70798.5,5792.0,5791.7,1734.2,1733.7,1733.7,5076.5,5076.9,5077.1,1691.7,1691.1,1691.3,1671.8,1670.9,1671.2,5372.9,5371.2,27.450001,27.000000
58,58,28851.1,28873.8,1875.9,1875.1,1875.6,1342.5,1342.3,1342.9,8961.8,8962.1,8963.6,1958.7,1959.1,1959.4,4646.0,4647.4,104854.5,104805.5,15680.6,15691.1,15706.8,2738.5,2740.7,2743.7,1621.5,1621.5,1621.7,2568.6,2568.5,2569.0,15745.6,15751.8,24568.9,24554.7,4237.5,4236.7,4236.7,2399.1,2399.8,2401.0,6679.7,6679.0,6680.2,2975.0,2975.2,2975.4,70686.5,70853.6,5790.2,5790.1,1733.9,1733.1,1733.4,5073.1,5074.5,5074.2,1691.5,1690.6,1690.7,1671.2,1671.3,1671.1,5374.5,5373.2,27.450001,27.070000
59,59,28860.8,28879.9,1875.6,1875.1,1875.0,1341.6,1341.9,1342.3,8959.8,8962.0,8962.2,1959.4,1958.6,1959.1,4645.3,4645.6,104888.1,104999.0,15713.6,15707.1,15720.9,2739.0,2740.9,2743.9,1621.0,1620.8,1621.1,2568.5,2568.3,2568.6,15736.7,15742.7,24565.4,24556.3,4235.6,4234.8,4235.1,2398.8,2399.5,2401.0,6676.0,6677.8,6675.7,2973.1,2973.2,2973.6,70694.4,70844.9,5792.2,5793.7,1732.9,1732.6,1733.1,5072.6,5072.9,5073.5,1691.3,1690.3,1690.5,1671.7,1670.4,1671.5,5372.0,5371.3,27.440001,27.139999
60,60,28846.4,28868.3,1875.1,1874.7,1875.0,1341.9,1341.8,1342.4,8955.3,8956.5,8956.3,1959.9,1959.4,1959.4,4645.2,4645.1,104668.8,105029.1,15697.3,15691.0,15705.3,2739.4,2741.2,2743.7,1620.4,1620.4,1620.6,2567.9,2567.7,2568.0,15743.4,15743.8,24549.9,24562.2,4234.8,4234.0,4235.1,2399.0,2399.7,2400.8,6678.2,6678.5,6680.0,2973.3,2973.6,2974.3,70634.1,70739.8,5790.1,5789.2,1733.5,1732.8,1732.9,5070.7,5070.5,5070.3,1691.1,1690.6,1690.4,1671.8,1671.0,1671.4,5371.2,5370.0,27.420000,27.190001
61,61,28838.8,28857.7,1875.3,1875.1,1875.4,1341.6,1341.5,1341.9,8956.5,8954.1,8955.0,1958.8,1958.8,1958.6,4644.3,4644.4,104752.1,105010.9,15681.9,15695.6,15699.8,2738.0,2740.8,2742.8,1619.7,1619.5,1619.6,2567.7,2568.0,2567.6,15736.2,15741.5,24556.1,24561.9,4233.9,4233.9,4233.9,2398.5,2399.2,2399.8,6677.7,6676.7,6677.9,2973.5,2973.5,2974.3,70710.5,70781.6,5791.2,5790.8,1733.1,1732.2,1732.4,5070.1,5070.5,5071.1,1690.4,1689.6,1689.8,1671.5,1670.5,1671.1,5369.4,5369.3,27.459999,27.090000
62,62,28848.1,28858.5,1875.1,1874.6,1875.0,1341.0,1341.2,1341.5,8950.2,8952.7,8954.9,1956.9,1957.1,1957.6,4643.4,4643.2,104849.1,104858.2,15685.1,15691.6,15696.2,2737.7,2740.5,2743.0,1618.8,1618.7,1619.2,2568.2,2567.6,2568.3,15735.5,15737.6,24548.5,24531.1,4234.6,4233.4,4234.2,2398.5,2399.0,2400.2,6673.7,6673.6,6675.1,2972.0,2972.6,2973.4,70652.7,70839.1,5787.8,5787.5,1732.5,1731.8,1732.0,5067.4,5068.0,5068.3,1690.4,1689.3,1689.8,1671.1,1670.1,1670.8,5371.4,5372.1,27.440001,27.059999
63,63,28825.9,28841.8,1875.4,1875.0,1875.3,1340.4,1340.8,1341.4,8946.6,8949.0,8949.7,1955.9,1956.1,1956.3,4642.1,4642.4,104792.9,104772.9,15679.4,15681.6,15682.3,2736.9,2739.1,2741.4,1618.1,1617.9,1618.1,2567.5,2566.6,2567.4,15729.8,15737.8,24524.7,24499.6,4233.0,4231.8,4232.1,2398.0,2398.2,2399.1,6671.5,6672.3,6672.0,2970.1,2971.0,2971.1,70614.8,70656.4,5789.4,5788.1,1732.5,1731.9,1732.2,5064.6,5065.9,5065.4,1689.5,1689.0,1688.8,1671.7,1670.3,1670.9,5371.8,5369.8,27.410000,26.900000
64,64,28823.0,28843.1,1875.3,1875.1,1875.3,1340.2,1340.3,1340.9,8945.9,8945.9,8947.8,1954.2,1954.5,1954.5,4641.9,4641.3,104824.6,104947.2,15674.9,15677.2,15678.6,2736.3,2738.4,2741.0,1617.1,1616.9,1617.0,2565.7,2565.6,2565.6,15723.6,15737.5,24557.4,24541.5,4231.2,4230.9,4230.5,2397.5,2398.3,2399.1,6667.3,6667.4,6666.9,2968.0,2969.0,2969.3,70765.4,70791.5,5787.8,5788.3,1731.9,1731.5,1731.8,5062.4,5062.8,5063.8,1689.0,1688.1,1688.4,1671.4,1671.4,1671.3,5366.3,5367.5,27.420000,26.820000
65,65,28835.8,28837.9,1875.3,1875.1,1875.5,1339.8,1339.8,1340.2,8941.2,8944.1,8943.4,1954.0,1953.2,1953.7,4640.3,4640.2,104792.9,105050.0,15670.7,15682.9,15680.0,2735.8,2738.6,2740.6,1616.2,1616.2,1616.3,2565.7,2565.3,2565.9,15733.1,15740.7,24502.6,24495.3,4230.7,4229.6,4228.8,2397.3,2397.8,2398.7,6664.8,6664.4,6665.2,2966.9,2967.1,2967.9,70573.6,70712.1,5788.1,5786.2,1731.5,1730.6,1731.1,5060.2,5060.6,5060.7,1688.3,1687.8,1688.0,1671.0,1670.7,1670.9,5363.8,5364.9,27.420000,26.830000
66,66,28817.0,28827.6,1875.2,1874.2,1874.6,1339.3,1339.3,1339.8,8937.8,8939.3,8936.6,1953.5,1953.1,1953.4,4639.2,4639.4,104776.5,105034.6,15657.4,15668.4,15669.8,2734.9,2737.2,2739.6,1615.4,1615.3,1615.4,2564.8,2564.7,2565.5,15735.4,15735.7,24516.5,24506.2,4229.8,4228.7,4229.1,2397.0,2397.3,2398.3,6661.8,6661.0,6662.0,2966.4,2966.5,2966.9,70686.5,70744.3,5784.9,5783.9,1731.3,1730.6,1730.3,5059.3,5059.4,5060.1,1688.3,1687.2,1688.0,1671.5,1670.7,1670.9,5363.1,5366.5,27.410000,26.790001
67,67,28802.4,28816.6,1874.4,1873.9,1874.0,1338.9,1338.9,1339.5,8933.4,8934.6,8935.1,1952.0,1951.6,1951.3,4638.6,4638.8,104735.8,104880.0,15662.8,15670.6,15673.6,2734.7,2737.4,2739.3,1614.6,1614.6,1614.7,2565.0,2564.8,2565.7,15736.3,15734.5,24521.0,24511.0,4229.4,4228.2,4228.8,2396.2,2396.9,2398.3,6660.6,6659.2,6660.5,2965.6,2965.8,2967.1,70625.1,70813.9,5780.1,5782.2,1730.8,1730.1,1730.1,5057.1,5057.4,5057.3,1687.3,1686.5,1686.2,1671.3,1670.9,1671.2,5367.6,5367.7,27.450001,26.750000
68,68,28812.0,28812.8,1874.2,1873.7,1873.9,1338.7,1338.6,1338.8,8931.5,8931.1,8931.9,1951.0,1950.3,1951.3,4638.0,4637.9,104842.7,104826.4,15660.1,15670.2,15658.4,2734.8,2737.2,2740.0,1613.8,1613.6,1613.7,2565.0,2564.4,2564.8,15731.0,15734.3,24495.7,24500.6,4227.9,4226.5,4226.5,2395.7,2396.6,2397.5,6656.3,6654.8,6656.3,2965.1,2964.5,2966.0,70726.6,70689.8,5781.1,5781.3,1730.4,1729.5,1729.7,5055.0,5055.0,5054.3,1687.0,1686.0,1686.7,1671.2,1670.9,1671.1,5368.3,5365.9,27.420000,26.719999
69,69,28809.2,28825.5,1874.4,1873.6,1874.0,1337.6,1337.7,1338.5,8926.1,8930.2,8929.6,1950.0,1950.0,1950.6,4636.5,4637.1,105003.6,104881.8,15670.6,15670.8,15679.0,2734.0,2736.0,2738.2,1612.8,1612.8,1612.9,2563.9,2564.2,2564.6,15729.0,15730.7,24515.7,24520.0,4227.1,4226.6,4226.5,2395.8,2396.6,2397.7,6653.5,6653.6,6654.1,2963.4,2963.4,2964.3,70639.5,70686.5,5778.6,5778.6,1730.1,1729.3,1729.1,5052.7,5053.5,5053.0,1686.4,1685.9,1685.9,1670.9,1671.3,1671.1,5364.7,5364.3,27.420000,26.709999
70,70,28813.8,28819.6,1874.3,1873.7,1874.0,1337.8,1337.7,1338.3,8923.6,8924.5,8928.2,1948.8,1949.0,1949.1,4636.0,4636.0,104794.7,104880.0,15659.5,15664.3,15668.7,2733.3,2735.7,2738.2,1612.1,1612.2,1612.1,2563.4,2563.3,2564.0,15733.3,15730.6,24525.3,24518.1,4224.2,4224.0,4223.3,2395.7,2396.5,2397.3,6651.2,6651.1,6652.2,2961.5,2962.0,2962.6,70658.9,70712.1,5783.4,5779.8,1729.9,1729.0,1729.4,5049.5,5051.3,5051.7,1685.8,1685.0,1685.1,1671.5,1670.4,1670.9,5367.3,5364.9,27.440001,26.719999
71,71,28810.9,28821.2,1873.4,1873.3,1873.4,1337.1,1337.3,1337.8,8919.7,8922.4,8924.5,1948.1,1947.9,1948.6,4634.4,4634.8,104504.5,104752.1,15659.5,15670.0,15672.0,2731.5,2734.2,2736.7,1611.3,1611.3,1611.5,2563.0,2562.3,2562.6,15729.7,15734.0,24553.5,24533.5,4223.5,4223.7,4223.5,2395.2,2396.0,2397.1,6649.2,6651.3,6651.6,2961.3,2960.9,2961.9,70570.3,70794.0,5778.6,5778.8,1729.2,1728.7,1728.7,5048.4,5049.0,5048.6,1685.3,1685.1,1685.1,1670.9,1670.5,1670.9,5362.2,5361.0,27.410000,26.709999
72,72,28796.9,28812.7,1873.8,1873.2,1873.4,1337.0,1336.9,1337.4,8918.0,8920.0,8920.0,1946.9,1946.7,1946.6,4633.2,4633.7,104580.2,104753.9,15664.7,15661.4,15658.6,2732.0,2735.0,2737.3,1610.7,1610.4,1610.6,2562.1,2562.4,2562.9,15726.6,15729.6,24534.9,24521.8,4222.2,4222.2,4221.3,2394.6,2395.6,2396.1,6646.7,6645.5,6646.1,2960.6,2960.9,2961.3,70540.7,70638.7,5775.9,5776.9,1728.6,1728.2,1728.4,5045.8,5046.6,5045.9,1686.1,1685.2,1685.1,1670.4,1669.7,1670.3,5362.4,5362.4,27.440001,26.650000
73,73,28802.5,28790.7,1873.2,1872.5,1873.1,1336.8,1336.5,1337.1,8913.8,8917.9,8916.1,1946.5,1946.4,1946.4,4631.7,4632.8,104730.3,105255.4,15651.6,15651.9,15657.0,2732.2,2734.8,2737.3,1609.8,1609.8,1610.0,2561.9,2561.7,2561.8,15725.6,15729.7,24517.0,24514.0,4222.4,4221.3,4222.2,2394.4,2395.4,2396.2,6644.6,6646.0,6647.5,2959.3,2959.9,2960.4,70590.5,70722.8,5775.5,5775.7,1728.6,1728.0,1728.2,5045.4,5045.1,5045.8,1685.0,1684.4,1684.5,1669.8,1669.4,1669.6,5362.7,5363.0,27.410000,26.590000
74,74,28801.0,28808.9,1872.7,1872.5,1872.8,1336.0,1336.0,1336.6,8910.6,8912.0,8912.9,1945.3,1944.7,1945.7,4631.6,4631.6,104617.3,104792.9,15648.7,15656.6,15661.4,2731.8,2734.4,2736.2,1609.0,1609.0,1609.1,2562.8,2562.4,2563.0,15727.5,15725.0,24503.8,24521.5,4220.4,4219.1,4219.7,2394.2,2394.9,2395.8,6640.0,6643.1,6642.5,2958.8,2959.0,2959.2,70682.4,70621.8,5772.3,5772.2,1728.3,1727.6,1727.6,5042.7,5042.5,5042.9,1685.2,1684.2,1684.5,1669.8,1669.1,1669.1,5358.8,5359.3,27.410000,26.690001
75,75,28793.0,28795.8,1873.2,1872.3,1872.4,1335.8,1335.9,1336.4,8908.1,8908.5,8910.0,1945.0,1944.6,1944.5,4631.0,4630.9,104824.6,104977.2,15652.9,15649.5,15652.4,2731.3,2733.6,2735.4,1608.3,1608.2,1608.4,2560.9,2560.7,2562.0,15723.1,15725.3,24495.4,24508.3,4218.5,4217.5,4217.8,2393.5,2394.6,2395.4,6635.6,6635.6,6637.8,2956.2,2957.3,2957.3,70592.9,70642.0,5774.7,5774.3,1727.7,1726.8,1727.4,5039.7,5039.5,5040.2,1684.7,1683.8,1684.2,1669.9,1669.8,1670.3,5360.2,5359.2,27.410000,26.650000
76,76,28786.1,28778.0,1872.8,1872.2,1872.0,1335.3,1335.4,1335.9,8903.8,8905.0,8907.6,1945.1,1944.3,1945.1,4629.6,4629.2,104624.5,104744.8,15641.6,15646.6,15652.0,2730.0,2732.4,2734.5,1607.6,1607.5,1607.6,2561.2,2561.0,2561.4,15721.4,15729.8,24482.2,24490.3,4218.2,4216.9,4216.6,2393.6,2394.1,2395.0,6634.7,6635.0,6635.0,2955.7,2955.6,2956.6,70566.6,70607.4,5771.5,5771.8,1726.9,1726.5,1726.7,5038.0,5038.0,5038.6,1683.6,1682.6,1682.9,1669.5,1669.3,1669.4,5360.5,5357.5,27.410000,26.620001
77,77,28787.0,28771.9,1872.2,1872.2,1872.1,1334.8,1334.8,1335.3,8899.6,8901.3,8901.6,1942.9,1942.5,1942.7,4628.4,4628.6,104739.4,104876.3,15640.2,15646.6,15659.7,2730.2,2732.5,2735.2,1606.5,1606.3,1606.7,2560.5,2561.0,2560.8,15719.0,15721.8,24487.1,24496.2,4216.4,4215.4,4214.5,2393.3,2393.9,2395.1,6632.7,6632.8,6634.5,2953.8,2954.5,2955.2,70515.6,70679.9,5771.7,5770.9,1726.5,1725.8,1726.2,5035.8,5036.2,5037.0,1683.4,1682.5,1682.7,1669.3,1668.9,1669.8,5357.2,5358.1,27.420000,26.680000
78,78,28773.2,28787.9,1872.3,1871.8,1872.1,1334.1,1334.2,1334.6,8895.6,8899.4,8899.7,1942.5,1942.0,1942.4,4627.8,4628.0,104450.4,104798.3,15639.1,15644.6,15647.0,2730.3,2732.8,2734.8,1605.8,1605.7,1605.8,2559.3,2558.7,2559.4,15721.8,15718.4,24509.6,24494.0,4214.3,4213.3,4212.8,2392.8,2393.5,2394.6,6629.4,6629.6,6630.9,2952.7,2953.1,2954.0,70575.2,70615.6,5770.2,5771.2,1725.9,1725.1,1725.5,5034.1,5035.1,5033.9,1682.7,1681.9,1682.3,1669.3,1668.8,1669.1,5356.8,5357.0,27.420000,26.680000
79,79,28749.9,28769.1,1872.1,1871.3,1871.9,1333.8,1333.7,1334.2,8893.2,8895.4,8895.2,1940.8,1940.6,1940.8,4627.0,4626.9,104716.8,104702.3,15650.2,15642.4,15643.6,2729.2,2731.9,2733.7,1604.9,1604.9,1605.0,2558.8,2558.7,2559.2,15720.8,15727.7,24479.1,24465.5,4212.6,4211.1,4211.5,2392.0,2393.0,2394.5,6628.7,6629.1,6627.2,2952.4,2952.7,2952.8,70498.8,70511.1,5766.2,5766.1,1725.3,1724.5,1725.1,5030.2,5030.6,5031.5,1682.2,1681.7,1681.5,1668.7,1668.2,1668.4,5356.8,5357.2,27.410000,26.730000
80,80,28779.5,28753.8,1871.8,1871.3,1871.8,1333.3,1333.3,1333.7,8891.3,8892.1,8888.2,1940.0,1939.3,1940.4,4625.8,4625.9,104417.1,104548.6,15635.7,15635.6,15638.1,2729.1,2731.7,2733.4,1604.3,1604.3,1604.3,2559.6,2559.5,2559.7,15717.6,15719.0,24456.6,24463.4,4211.3,4210.9,4210.4,2392.2,2392.7,2393.8,6624.3,6624.9,6625.2,2951.5,2951.8,2952.2,70468.4,70589.7,5769.7,5768.3,1725.7,1724.7,1724.8,5026.9,5026.5,5028.0,1681.4,1680.6,1681.1,1669.1,1668.7,1669.1,5361.6,5359.7,27.389999,26.709999
