,count,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,temperature,humidity
40,40,18284.9,18288.4,1298.6,1298.3,1298.5,1101.4,1101.4,1101.4,4528.6,4528.4,4528.8,1101.4,1101.4,1101.4,3052.3,3052.2,81668.6,81890.6,9745.0,9747.3,9748.7,1927.8,1929.1,1930.3,1101.4,1101.4,1101.4,1657.9,1657.9,1658.0,11155.4,11159.5,16500.2,16505.7,3015.6,3015.7,3015.7,1626.3,1626.4,1627.4,3586.1,3585.6,3586.0,1647.5,1647.3,1647.9,51010.9,51094.1,3865.8,3864.8,1134.0,1133.3,1133.4,2621.7,2621.6,2622.4,1101.5,1101.4,1101.4,1277.4,1276.6,1276.3,3546.0,3545.9,27.900000,20.770000
41,41,18283.4,18286.2,1298.7,1298.1,1298.2,1101.5,1101.4,1101.4,4528.3,4528.6,4528.8,1101.4,1101.4,1101.4,3052.4,3052.4,81611.4,81596.5,9750.8,9754.0,9751.2,1927.9,1929.0,1930.1,1101.4,1101.4,1101.4,1658.0,1657.9,1658.2,11155.5,11158.3,16506.7,16491.9,3016.2,3015.3,3016.1,1626.2,1626.6,1627.2,3586.3,3585.8,3585.7,1647.6,1647.6,1647.8,50983.2,51105.9,3865.3,3866.2,1134.0,1133.2,1133.3,2621.6,2621.5,2622.2,1101.5,1101.4,1101.4,1277.2,1276.7,1276.4,3546.4,3545.8,27.920000,20.700001
42,42,18282.9,18290.8,1298.8,1298.3,1298.5,1101.5,1101.5,1101.4,4527.9,4528.3,4528.3,1101.4,1101.4,1101.4,3052.2,3052.4,81510.8,81865.7,9749.5,9750.1,9751.1,1928.0,1928.6,1930.0,1101.4,1101.4,1101.4,1658.1,1658.5,1658.5,11157.3,11159.2,16513.2,16512.5,3016.7,3016.5,3016.1,1626.1,1626.4,1627.4,3585.9,3585.1,3585.2,1647.4,1647.2,1647.7,51137.7,51139.0,3865.5,3865.5,1134.6,1133.6,1133.5,2621.1,2621.1,2621.4,1101.4,1101.4,1101.4,1277.1,1276.6,1276.7,3546.6,3546.0,27.900000,20.760000
43,43,18278.3,18291.6,1298.3,1298.0,1298.3,1101.4,1101.4,1101.4,4528.6,4528.6,4528.7,1101.4,1101.4,1101.4,3052.4,3052.2,81643.8,81759.0,9746.7,9751.5,9752.1,1928.0,1928.6,1929.9,1101.4,1101.4,1101.4,1657.6,1657.6,1658.3,11156.0,11161.1,16499.6,16498.9,3016.1,3015.7,3015.8,1626.4,1626.6,1627.2,3585.6,3585.1,3585.8,1647.6,1647.8,1648.2,51049.0,51179.9,3865.1,3865.9,1134.2,1133.2,1133.3,2621.1,2621.3,2621.9,1101.4,1101.4,1101.4,1276.7,1276.5,1276.7,3545.5,3545.6,27.920000,20.770000
44,44,18291.6,18297.7,1298.9,1298.4,1298.6,1101.5,1101.4,1101.4,4528.0,4528.2,4528.7,1101.5,1101.4,1101.4,3052.1,3052.1,81671.9,81789.4,9751.6,9752.2,9751.6,1928.0,1929.1,1929.5,1101.5,1101.4,1101.4,1657.9,1657.8,1658.2,11154.1,11158.0,16507.9,16507.9,3016.5,3016.0,3016.2,1626.0,1626.2,1627.1,3585.8,3585.3,3585.7,1646.8,1646.9,1647.4,51047.5,51103.8,3865.2,3864.4,1134.1,1133.1,1133.3,2621.6,2621.9,2622.2,1101.4,1101.4,1101.4,1276.8,1276.3,1276.5,3544.5,3544.7,27.900000,20.730000
45,45,18274.2,18289.6,1298.4,1298.1,1298.3,1101.5,1101.5,1101.4,4528.6,4528.6,4528.8,1101.5,1101.4,1101.4,3052.0,3052.0,81614.7,81719.3,9751.3,9752.2,9753.3,1928.1,1928.7,1929.9,1101.4,1101.4,1101.4,1658.0,1658.0,1658.3,11153.4,11157.5,16511.4,16506.3,3016.2,3016.0,3016.1,1626.4,1626.5,1627.2,3585.9,3585.0,3585.1,1646.8,1646.8,1647.1,51037.4,51142.2,3864.6,3865.7,1134.1,1133.2,1133.4,2621.8,2621.7,2621.9,1101.5,1101.4,1101.4,1276.9,1276.2,1276.4,3546.6,3545.3,27.920000,20.730000
46,46,18284.3,18291.2,1298.6,1298.2,1298.4,1101.4,1101.4,1101.4,4528.2,4528.6,4528.5,1101.4,1101.4,1101.4,3052.2,3052.0,81593.2,81767.9,9752.7,9749.9,9750.4,1927.9,1928.8,1930.0,1101.5,1101.4,1101.4,1657.8,1657.8,1658.1,11155.9,11158.0,16503.1,16503.8,3015.8,3015.0,3015.6,1626.2,1626.5,1627.5,3585.8,3585.5,3585.3,1646.8,1646.5,1647.1,51089.5,51090.8,3865.0,3866.6,1133.9,1133.2,1133.4,2621.6,2621.5,2621.8,1101.5,1101.4,1101.4,1277.3,1276.7,1277.0,3546.4,3545.9,27.889999,20.750000
47,47,18286.7,18288.9,1298.5,1298.1,1298.2,1101.5,1101.4,1101.4,4528.5,4528.4,4528.9,1101.5,1101.4,1101.4,3052.0,3051.8,81706.1,81799.9,9752.6,9753.2,9754.4,1928.3,1929.2,1930.2,1101.4,1101.4,1101.4,1657.8,1658.0,1658.3,11156.9,11162.2,16513.1,16509.2,3016.4,3015.6,3015.9,1626.4,1626.8,1627.5,3585.3,3584.9,3584.7,1646.8,1646.6,1647.3,51075.5,51132.5,3865.2,3865.2,1134.1,1133.3,1133.4,2621.6,2621.5,2621.8,1101.5,1101.4,1101.4,1277.5,1276.9,1277.0,3547.5,3546.7,27.940001,20.820000
48,48,18285.8,18292.1,1298.6,1298.1,1298.2,1101.5,1101.4,1101.4,4529.0,4529.1,4529.0,1101.5,1101.4,1101.4,3051.8,3051.9,81667.5,81730.9,9749.7,9753.5,9754.7,1928.7,1929.5,1930.9,1101.5,1101.4,1101.4,1658.1,1657.8,1658.4,11155.5,11159.3,16500.5,16505.5,3016.6,3015.3,3015.9,1627.0,1627.1,1627.8,3585.6,3585.5,3585.6,1646.8,1646.6,1647.1,51079.0,51153.3,3864.9,3864.8,1134.0,1133.1,1133.3,2621.4,2621.6,2622.1,1101.4,1101.4,1101.4,1276.9,1276.5,1276.5,3546.8,3547.7,27.889999,20.750000
49,49,18283.6,18292.9,1298.4,1298.0,1298.3,1101.5,1101.4,1101.4,4528.5,4529.1,4528.8,1101.5,1101.4,1101.4,3052.1,3052.2,81524.6,81834.7,9753.5,9753.9,9752.6,1928.1,1929.5,1930.7,1101.5,1101.4,1101.4,1657.8,1657.7,1658.0,11154.9,11160.0,16507.9,16515.1,3015.7,3015.5,3015.3,1626.7,1626.9,1627.7,3585.9,3585.9,3585.5,1646.6,1646.5,1646.9,51030.1,51172.3,3865.8,3865.7,1133.9,1133.0,1133.1,2621.5,2621.3,2621.9,1101.4,1101.4,1101.4,1277.0,1276.3,1276.9,3545.8,3545.9,27.920000,20.770000
50,50,18285.0,18304.1,1298.1,1297.7,1298.2,1101.5,1101.4,1101.4,4528.4,4528.1,4528.7,1101.5,1101.4,1101.4,3052.0,3052.1,81647.1,81999.3,9752.1,9751.9,9755.1,1928.5,1929.6,1930.7,1101.4,1101.4,1101.4,1657.7,1657.9,1658.5,11156.9,11159.2,16505.6,16509.1,3015.9,3015.7,3015.6,1626.3,1626.4,1627.3,3585.6,3585.4,3585.7,1646.7,1646.9,1647.1,51046.2,51170.6,3865.6,3866.5,1133.8,1133.1,1133.4,2621.3,2621.6,2622.2,1101.5,1101.4,1101.4,1277.3,1276.7,1276.7,3546.4,3545.4,27.920000,20.770000
51,51,18290.6,18293.8,1298.3,1297.8,1298.0,1101.5,1101.4,1101.4,4528.0,4528.8,4528.7,1101.4,1101.4,1101.4,3052.0,3052.0,81552.6,81850.8,9749.6,9748.4,9753.0,1928.3,1929.0,1930.0,1101.4,1101.4,1101.4,1658.1,1657.8,1658.2,11155.6,11158.1,16498.7,16511.0,3015.9,3015.4,3015.8,1626.4,1626.7,1627.3,3586.1,3586.1,3586.0,1646.9,1646.9,1647.4,51049.0,51109.4,3866.4,3866.8,1134.1,1133.2,1133.3,2621.2,2621.4,2621.5,1101.4,1101.4,1101.4,1277.1,1276.2,1276.7,3545.6,3545.3,27.900000,20.790001
52,52,18289.9,18286.8,1298.5,1298.1,1298.3,1101.5,1101.4,1101.4,4528.7,4529.4,4529.4,1101.4,1101.4,1101.4,3052.1,3052.1,81681.3,81752.4,9748.8,9753.6,9753.7,1928.1,1928.8,1929.8,1101.4,1101.4,1101.4,1657.7,1657.4,1658.0,11159.1,11160.5,16497.9,16496.0,3016.8,3016.4,3015.9,1626.7,1626.7,1627.6,3586.4,3585.8,3585.8,1647.2,1646.9,1647.4,51052.0,51130.1,3865.1,3866.0,1134.7,1133.7,1133.7,2621.5,2621.5,2622.2,1101.5,1101.4,1101.4,1276.9,1276.5,1276.7,3544.6,3546.1,27.920000,20.770000
53,53,18287.5,18294.9,1298.3,1297.8,1298.1,1101.5,1101.5,1101.4,4529.1,4529.3,4529.2,1101.4,1101.4,1101.4,3052.1,3052.4,81599.8,81799.9,9752.1,9753.4,9753.8,1927.8,1929.1,1929.8,1101.5,1101.4,1101.4,1658.0,1657.6,1658.3,11155.6,11161.2,16498.8,16512.6,3017.1,3015.9,3016.3,1626.3,1626.8,1627.6,3586.3,3585.7,3586.1,1647.6,1647.6,1648.2,51076.8,51177.7,3865.5,3865.2,1134.6,1133.7,1133.8,2621.9,2622.0,2622.4,1101.4,1101.4,1101.4,1276.6,1276.6,1277.0,3545.5,3544.8,27.900000,20.780001
54,54,18293.1,18300.3,1298.2,1297.7,1297.9,1101.5,1101.4,1101.4,4528.5,4528.9,4529.1,1101.4,1101.4,1101.4,3052.5,3052.3,81580.6,81941.6,9751.9,9750.2,9754.0,1927.8,1929.1,1930.0,1101.4,1101.4,1101.4,1658.0,1657.9,1658.4,11157.8,11159.4,16509.3,16513.0,3016.2,3015.8,3016.2,1627.0,1626.9,1628.0,3586.6,3585.8,3585.7,1646.9,1646.9,1647.2,51094.5,51112.6,3865.7,3865.9,1134.4,1133.7,1133.7,2621.5,2621.4,2621.9,1101.4,1101.4,1101.4,1276.8,1276.4,1276.8,3544.9,3545.0,27.920000,20.709999
55,55,18290.8,18301.6,1298.2,1297.6,1298.0,1101.4,1101.4,1101.4,4528.6,4528.6,4528.8,1101.5,1101.4,1101.4,3052.5,3052.4,81680.2,81846.3,9752.6,9749.2,9751.7,1928.2,1928.8,1930.2,1101.4,1101.4,1101.4,1658.0,1657.8,1658.1,11157.7,11159.2,16496.2,16496.3,3016.4,3016.2,3016.6,1626.9,1627.1,1628.1,3586.1,3585.3,3586.1,1647.0,1647.4,1647.7,51062.6,51143.1,3865.4,3866.1,1134.5,1133.7,1133.8,2621.7,2622.1,2622.2,1101.4,1101.4,1101.4,1277.5,1276.7,1277.2,3544.7,3545.6,27.930000,20.709999
56,56,18298.9,18298.9,1298.2,1297.7,1297.8,1101.4,1101.4,1101.5,4529.1,4529.2,4529.0,1101.4,1101.4,1101.4,3052.2,3052.3,81790.5,81914.4,9746.6,9746.8,9746.7,1927.9,1928.6,1930.3,1101.5,1101.4,1101.4,1657.6,1657.4,1657.9,11158.2,11160.9,16508.4,16508.4,3015.8,3014.8,3015.0,1627.0,1627.3,1628.1,3586.2,3585.4,3585.9,1647.4,1647.4,1648.0,51023.8,51046.7,3866.3,3866.5,1134.9,1134.3,1134.0,2621.6,2621.5,2622.0,1101.5,1101.4,1101.4,1277.3,1276.7,1277.3,3546.2,3545.4,27.920000,20.770000
57,57,18295.9,18300.9,1298.1,1297.6,1297.8,1101.4,1101.4,1101.4,4529.5,4529.5,4529.7,1101.4,1101.4,1101.4,3052.3,3052.5,81662.0,81943.8,9748.6,9752.5,9751.2,1928.6,1929.3,1930.3,1101.4,1101.4,1101.4,1657.9,1658.0,1658.3,11157.6,11158.3,16503.6,16504.8,3016.1,3015.7,3015.3,1627.3,1627.7,1628.2,3586.2,3585.9,3586.0,1647.8,1647.5,1648.0,50976.3,51051.2,3865.8,3865.1,1134.7,1133.8,1133.8,2622.5,2622.3,2622.6,1101.4,1101.4,1101.4,1276.8,1276.6,1276.6,3546.7,3545.9,27.920000,20.700001
58,58,18292.2,18292.9,1298.4,1297.9,1298.4,1101.4,1101.4,1101.4,4530.2,4529.7,4529.9,1101.4,1101.4,1101.4,3052.4,3052.4,81884.5,81860.7,9748.1,9753.7,9754.1,1927.5,1928.4,1929.7,1101.4,1101.4,1101.4,1658.2,1658.1,1658.4,11156.4,11158.1,16503.3,16495.3,3016.4,3015.1,3015.8,1627.4,1627.5,1628.3,3586.3,3585.5,3586.2,1647.7,1647.9,1648.4,51038.9,51123.2,3865.9,3865.9,1134.5,1133.7,1133.9,2621.9,2622.1,2622.3,1101.5,1101.4,1101.4,1276.9,1276.6,1276.8,3545.0,3545.0,27.900000,20.780001
59,59,18293.8,18302.3,1298.4,1297.9,1298.1,1101.5,1101.4,1101.4,4529.1,4529.8,4530.3,1101.4,1101.4,1101.4,3052.5,3052.5,81667.5,81795.5,9748.1,9750.5,9751.8,1928.7,1929.4,1930.1,1101.4,1101.4,1101.4,1657.5,1657.4,1658.1,11156.5,11158.5,16500.2,16505.1,3017.3,3016.3,3016.4,1627.3,1627.4,1628.1,3586.9,3586.2,3586.5,1647.3,1647.4,1647.9,51043.6,51108.1,3865.6,3867.1,1134.4,1133.5,1133.6,2622.0,2622.2,2622.8,1101.5,1101.4,1101.4,1277.2,1276.9,1276.9,3544.7,3545.5,27.920000,20.770000
60,60,18293.9,18297.5,1298.3,1297.7,1298.1,1101.5,1101.4,1101.4,4530.1,4529.5,4530.3,1101.4,1101.4,1101.4,3052.5,3052.5,81609.2,81906.1,9754.4,9753.7,9758.2,1928.7,1929.4,1930.0,1101.4,1101.4,1101.4,1657.9,1657.7,1658.3,11156.5,11158.8,16503.1,16501.0,3016.6,3016.1,3016.0,1627.4,1627.4,1628.4,3587.3,3586.9,3586.8,1647.9,1647.7,1648.2,51027.7,51114.8,3867.5,3867.8,1134.4,1133.8,1133.8,2621.9,2622.2,2622.7,1101.5,1101.4,1101.4,1277.3,1276.6,1276.9,3546.3,3545.6,27.900000,20.730000
61,61,18292.7,18300.5,1298.5,1298.0,1298.3,1101.4,1101.5,1101.4,4529.7,4529.9,4530.5,1101.4,1101.4,1101.4,3052.6,3052.2,81560.8,81713.8,9751.2,9752.0,9756.7,1927.7,1929.0,1930.0,1101.5,1101.4,1101.4,1657.6,1657.6,1658.1,11156.5,11157.6,16507.7,16501.1,3016.9,3016.1,3016.3,1627.4,1627.4,1628.4,3586.8,3585.9,3586.2,1647.8,1647.8,1648.4,51028.1,51145.3,3865.3,3865.6,1134.6,1133.9,1133.9,2622.2,2622.3,2623.1,1101.5,1101.4,1101.4,1277.2,1276.5,1276.7,3545.9,3545.6,27.930000,20.770000
62,62,18292.5,18302.4,1298.2,1297.8,1298.1,1101.4,1101.4,1101.5,4529.2,4529.0,4529.6,1101.4,1101.4,1101.4,3052.4,3052.1,81592.1,81848.6,9751.8,9752.6,9758.2,1928.4,1929.2,1930.6,1101.4,1101.4,1101.4,1657.8,1658.0,1658.4,11162.9,11164.1,16501.7,16503.0,3016.4,3016.1,3016.1,1627.3,1627.5,1628.3,3586.7,3586.6,3586.3,1647.7,1647.8,1648.0,51069.3,51064.3,3866.8,3867.3,1134.6,1133.9,1134.1,2621.7,2622.1,2622.6,1101.5,1101.4,1101.4,1277.6,1276.9,1276.8,3546.0,3545.8,27.930000,20.709999
63,63,18290.2,18297.8,1298.4,1297.9,1298.2,1101.5,1101.4,1101.4,4529.4,4529.5,4530.1,1101.4,1101.4,1101.4,3052.3,3052.2,81751.3,81773.9,9753.3,9755.5,9753.2,1928.6,1929.9,1930.9,1101.4,1101.4,1101.4,1657.6,1657.5,1657.9,11156.1,11158.8,16505.1,16509.8,3017.2,3016.6,3016.5,1627.5,1628.0,1628.5,3586.9,3585.8,3586.2,1647.9,1647.8,1648.4,51007.5,51091.3,3865.4,3865.7,1134.2,1133.5,1133.7,2621.6,2621.5,2621.9,1101.5,1101.4,1101.4,1276.7,1276.4,1276.5,3544.9,3544.7,27.920000,20.790001
64,64,18291.0,18296.5,1298.3,1297.9,1297.9,1101.4,1101.4,1101.4,4529.7,4529.9,4530.3,1101.4,1101.4,1101.4,3052.2,3052.5,81879.0,81877.9,9754.6,9757.2,9758.0,1928.9,1929.8,1930.8,1101.5,1101.4,1101.4,1658.0,1657.7,1658.1,11154.5,11155.7,16517.5,16506.8,3016.6,3016.8,3016.6,1627.4,1627.4,1628.4,3586.7,3585.9,3586.0,1647.9,1647.9,1648.2,51091.3,51124.1,3865.9,3865.9,1134.9,1134.0,1134.0,2621.4,2621.5,2621.9,1101.4,1101.4,1101.4,1277.0,1276.5,1276.3,3544.7,3544.9,27.920000,20.730000
65,65,18287.7,18295.4,1298.1,1297.7,1298.0,1101.5,1101.4,1101.4,4529.7,4529.8,4530.0,1101.4,1101.4,1101.4,3052.3,3052.3,81650.4,81696.7,9756.0,9756.3,9757.5,1929.1,1930.2,1930.8,1101.4,1101.4,1101.4,1657.7,1658.0,1658.4,11158.0,11161.3,16505.5,16499.0,3016.6,3016.4,3016.6,1627.5,1627.9,1628.6,3587.2,3586.4,3587.1,1647.9,1647.9,1648.2,51035.7,51128.4,3866.4,3865.9,1134.8,1134.0,1134.1,2621.2,2621.8,2622.1,1101.4,1101.4,1101.4,1277.1,1276.5,1276.5,3545.7,3545.8,27.940001,20.790001
66,66,18290.6,18293.4,1298.2,1297.8,1297.8,1101.5,1101.4,1101.4,4529.2,4529.4,4529.7,1101.4,1101.4,1101.4,3052.0,3052.2,81649.3,81776.1,9756.7,9755.8,9758.2,1928.9,1930.0,1931.1,1101.5,1101.4,1101.4,1657.9,1657.7,1658.1,11156.4,11162.2,16489.5,16479.9,3017.9,3017.5,3017.7,1627.5,1627.8,1628.5,3586.3,3585.8,3586.2,1648.0,1648.0,1648.4,51016.7,51079.0,3865.8,3864.8,1134.8,1134.0,1134.2,2621.5,2621.5,2621.9,1101.5,1101.4,1101.4,1277.4,1276.7,1277.1,3544.3,3544.7,27.930000,20.820000
67,67,18299.2,18294.9,1298.2,1297.8,1298.2,1101.5,1101.4,1101.4,4529.6,4530.1,4529.7,1101.4,1101.4,1101.4,3052.3,3052.7,81710.5,81836.9,9749.4,9754.5,9756.7,1929.3,1929.8,1931.0,1101.4,1101.4,1101.4,1658.0,1657.9,1658.2,11155.3,11159.3,16493.2,16503.8,3016.9,3016.4,3016.4,1627.1,1627.6,1628.2,3587.5,3586.8,3587.2,1648.2,1648.4,1648.6,51038.3,51092.6,3865.3,3866.0,1134.8,1133.9,1134.0,2621.5,2621.6,2621.9,1101.4,1101.4,1101.4,1277.0,1276.7,1276.9,3546.7,3545.7,27.920000,20.790001
68,68,18294.1,18301.8,1297.9,1297.5,1297.6,1101.5,1101.5,1101.4,4528.9,4529.8,4530.1,1101.5,1101.4,1101.4,3052.5,3052.4,81681.3,81754.6,9757.5,9756.2,9759.1,1929.2,1930.4,1931.3,1101.5,1101.4,1101.4,1657.9,1657.8,1658.3,11155.7,11159.8,16489.3,16504.8,3017.5,3017.0,3017.7,1627.2,1627.5,1628.3,3587.5,3587.1,3586.9,1647.8,1647.9,1648.4,51069.7,51108.5,3865.9,3865.4,1134.9,1134.1,1134.3,2621.9,2622.4,2622.9,1101.4,1101.4,1101.4,1277.3,1276.8,1277.0,3545.3,3545.2,27.920000,20.750000
69,69,18290.8,18290.2,1298.4,1297.8,1298.0,1101.5,1101.5,1101.4,4529.9,4529.9,4529.8,1101.5,1101.4,1101.4,3052.3,3052.6,81669.7,81830.3,9758.6,9761.2,9758.4,1928.8,1929.3,1930.5,1101.5,1101.4,1101.4,1657.6,1657.6,1657.9,11158.2,11156.9,16503.7,16504.9,3018.1,3017.9,3017.6,1627.2,1627.3,1628.0,3587.7,3587.3,3587.1,1648.0,1647.9,1648.2,51009.6,51055.5,3865.3,3866.4,1134.8,1133.9,1134.0,2622.0,2621.9,2622.6,1101.4,1101.4,1101.4,1277.7,1277.3,1277.7,3545.1,3544.4,27.930000,20.760000
70,70,18289.4,18299.2,1298.1,1297.7,1297.9,1101.5,1101.4,1101.4,4529.9,4530.2,4530.2,1101.4,1101.4,1101.4,3052.1,3052.3,81727.6,81802.1,9751.8,9753.6,9754.1,1929.1,1930.0,1931.1,1101.4,1101.4,1101.4,1657.9,1657.5,1658.3,11158.1,11159.6,16507.2,16500.5,3017.1,3016.6,3017.1,1627.6,1627.5,1628.4,3587.8,3587.0,3587.6,1647.9,1648.1,1648.2,51081.1,51088.7,3866.9,3866.4,1134.6,1134.1,1134.2,2621.9,2621.7,2622.2,1101.4,1101.4,1101.4,1277.6,1276.9,1277.1,3546.7,3546.5,27.900000,20.770000
71,71,18288.0,18293.3,1298.2,1297.7,1297.9,1101.4,1101.5,1101.4,4530.3,4530.5,4529.8,1101.5,1101.4,1101.4,3052.5,3052.5,81622.4,81849.7,9757.0,9756.7,9762.7,1928.8,1930.1,1930.7,1101.5,1101.4,1101.4,1657.6,1657.6,1658.2,11157.7,11161.3,16500.9,16504.8,3017.9,3017.7,3017.1,1627.6,1627.6,1628.5,3588.1,3587.7,3587.5,1648.5,1648.3,1648.4,51068.4,51101.4,3866.0,3865.8,1135.0,1134.2,1134.0,2622.2,2622.4,2622.8,1101.5,1101.4,1101.4,1277.1,1276.6,1277.1,3546.0,3545.9,27.920000,20.750000
72,72,18291.4,18291.5,1298.0,1297.6,1298.0,1101.4,1101.4,1101.4,4529.3,4529.7,4530.1,1101.5,1101.4,1101.4,3052.4,3052.2,81679.1,81821.5,9752.7,9753.7,9756.0,1928.8,1929.3,1930.5,1101.4,1101.4,1101.4,1657.4,1657.8,1658.0,11158.1,11159.9,16506.1,16499.1,3017.9,3017.8,3017.8,1627.6,1627.8,1628.6,3588.5,3587.6,3588.1,1648.3,1648.2,1648.6,51070.6,51115.7,3867.7,3867.2,1134.6,1133.5,1133.8,2622.0,2622.0,2622.6,1101.4,1101.4,1101.4,1277.8,1277.4,1277.8,3545.5,3545.6,27.900000,20.750000
73,73,18288.5,18287.3,1297.9,1297.5,1297.8,1101.5,1101.4,1101.4,4529.7,4530.2,4530.8,1101.5,1101.4,1101.4,3052.2,3052.1,81773.9,81884.5,9753.4,9756.5,9754.9,1928.7,1929.7,1930.6,1101.4,1101.4,1101.4,1657.9,1657.8,1658.3,11156.8,11160.0,16506.6,16507.4,3018.1,3017.6,3017.6,1627.2,1627.6,1628.4,3588.1,3587.7,3588.1,1648.0,1647.9,1648.4,51045.8,51050.7,3867.3,3867.3,1134.8,1134.0,1133.9,2621.8,2622.0,2622.3,1101.4,1101.4,1101.4,1277.3,1276.8,1277.1,3544.8,3544.5,27.900000,20.840000
74,74,18291.6,18300.9,1298.3,1297.7,1298.1,1101.5,1101.4,1101.5,4530.1,4530.7,4530.6,1101.4,1101.4,1101.4,3052.4,3052.5,81595.4,81708.3,9756.4,9755.8,9758.0,1928.8,1929.4,1930.7,1101.4,1101.4,1101.4,1657.9,1657.9,1658.4,11159.8,11159.3,16497.8,16497.2,3018.4,3017.3,3017.5,1627.5,1627.8,1628.5,3587.7,3586.5,3586.7,1647.8,1647.8,1648.3,51032.7,51071.4,3867.6,3867.8,1134.8,1134.0,1134.1,2622.2,2622.3,2622.8,1101.4,1101.4,1101.4,1277.3,1277.1,1277.3,3545.1,3544.2,27.930000,20.790001
75,75,18287.4,18293.1,1298.2,1297.9,1297.9,1101.5,1101.4,1101.4,4530.7,4530.2,4530.7,1101.4,1101.4,1101.4,3052.5,3052.5,81665.3,82210.3,9757.8,9756.2,9756.1,1928.9,1929.6,1930.9,1101.4,1101.4,1101.4,1658.1,1657.9,1658.5,11160.1,11163.4,16491.0,16498.9,3017.8,3017.5,3017.5,1627.4,1627.7,1628.5,3587.9,3587.6,3586.6,1648.0,1648.0,1648.3,51007.9,51136.4,3866.0,3865.6,1135.0,1134.1,1134.4,2621.9,2621.6,2622.3,1101.4,1101.4,1101.4,1277.8,1277.2,1277.3,3546.1,3545.8,27.900000,20.790001
76,76,18288.9,18291.5,1298.5,1298.0,1298.3,1101.5,1101.4,1101.4,4529.5,4530.0,4530.8,1101.4,1101.4,1101.4,3052.2,3052.4,81685.7,81650.4,9758.4,9753.7,9757.3,1928.7,1929.4,1930.4,1101.4,1101.4,1101.4,1658.2,1658.1,1658.4,11160.0,11164.5,16505.6,16497.2,3018.0,3017.6,3017.6,1627.2,1627.5,1628.3,3587.2,3586.2,3586.6,1648.2,1647.9,1648.6,51067.6,51177.7,3865.7,3865.6,1135.0,1133.9,1134.1,2622.0,2622.2,2622.7,1101.4,1101.4,1101.4,1278.1,1277.5,1277.4,3545.2,3544.9,27.889999,20.840000
77,77,18287.6,18295.8,1298.2,1297.8,1298.0,1101.4,1101.4,1101.4,4530.4,4530.9,4530.8,1101.4,1101.4,1101.4,3052.4,3052.5,81632.8,81803.2,9752.2,9753.8,9757.8,1928.9,1930.0,1931.0,1101.4,1101.4,1101.4,1657.9,1657.9,1658.4,11164.1,11164.9,16500.1,16494.7,3018.6,3017.9,3018.2,1628.0,1627.9,1628.7,3587.4,3587.3,3586.9,1648.3,1648.2,1648.7,50993.1,51110.3,3865.4,3864.3,1134.9,1134.1,1134.2,2622.4,2622.2,2622.6,1101.4,1101.4,1101.4,1277.8,1277.4,1277.5,3544.9,3546.1,27.920000,20.790001
78,78,18284.9,18299.4,1298.5,1298.1,1298.3,1101.5,1101.4,1101.4,4530.5,4531.0,4530.9,1101.4,1101.4,1101.4,3052.4,3052.5,81580.6,81944.9,9755.8,9755.6,9757.3,1928.9,1929.9,1930.9,1101.4,1101.4,1101.4,1658.0,1657.8,1658.4,11161.0,11165.1,16497.9,16496.3,3018.1,3018.0,3018.0,1627.9,1628.0,1628.7,3587.5,3587.2,3587.1,1648.2,1647.8,1647.9,51049.9,51306.6,3867.0,3867.9,1135.2,1134.6,1134.5,2622.3,2622.4,2623.1,1101.4,1101.4,1101.4,1278.5,1278.1,1278.2,3545.2,3545.6,27.889999,20.760000
79,79,18289.9,18304.0,1298.6,1298.1,1298.3,1101.5,1101.5,1101.4,4531.0,4530.8,4531.0,1101.5,1101.4,1101.4,3052.5,3052.7,81547.1,81898.4,9755.8,9757.0,9754.1,1929.1,1930.1,1931.1,1101.4,1101.4,1101.4,1657.8,1657.8,1658.4,11163.0,11163.9,16505.0,16507.1,3018.4,3018.3,3018.2,1627.9,1628.2,1628.8,3587.8,3587.7,3587.8,1648.0,1648.1,1648.2,51066.0,51085.7,3867.9,3867.1,1135.2,1134.2,1134.7,2622.7,2622.8,2623.0,1101.4,1101.4,1101.4,1278.3,1277.5,1277.8,3545.7,3545.1,27.920000,20.730000
80,80,18287.1,18297.3,1298.4,1297.9,1298.1,1101.5,1101.4,1101.4,4530.3,4531.3,4531.1,1101.5,1101.4,1101.4,3052.3,3052.5,81760.1,81840.3,9753.3,9755.6,9755.8,1928.8,1929.6,1930.6,1101.4,1101.4,1101.4,1657.9,1658.0,1658.3,11164.3,11164.7,16493.9,16497.6,3018.9,3018.0,3017.9,1627.7,1628.0,1628.9,3588.5,3587.6,3587.9,1648.5,1648.5,1648.8,51088.3,51129.7,3866.5,3867.6,1135.2,1134.5,1134.4,2622.9,2622.9,2623.1,1101.5,1101.4,1101.4,1278.3,1278.0,1277.8,3547.5,3546.2,27.900000,20.760000
