,count,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,temperature,humidity
40,40,24827.8,24834.0,1636.8,1636.5,1636.6,1101.4,1101.4,1101.4,6595.7,6595.1,6596.1,1443.4,1443.5,1443.5,3752.2,3752.4,93768.2,94073.3,13151.4,13158.7,13155.2,2395.1,2397.4,2398.8,1216.6,1216.6,1216.7,2114.4,2114.3,2114.5,14050.7,14057.5,20568.9,20563.3,3517.7,3517.1,3516.7,2120.1,2120.9,2121.8,4883.4,4883.5,4882.7,2169.5,2169.6,2170.3,62729.5,62818.4,4755.6,4755.9,1449.7,1448.9,1449.2,3716.2,3716.6,3716.8,1413.8,1413.5,1413.3,1583.4,1582.5,1582.7,4624.8,4624.6,26.799999,28.389999
41,41,24823.9,24836.6,1636.3,1636.0,1636.3,1101.4,1101.4,1101.4,6595.1,6595.6,6596.3,1443.4,1443.1,1443.4,3752.9,3752.5,93730.4,94112.8,13153.6,13154.8,13154.8,2395.5,2397.3,2399.2,1216.6,1216.6,1216.8,2114.6,2114.4,2114.8,14058.8,14063.7,20533.1,20532.3,3519.5,3518.4,3518.3,2120.6,2121.0,2122.0,4885.7,4885.9,4886.2,2170.3,2170.3,2171.1,62685.6,62758.1,4757.2,4756.8,1450.2,1449.5,1449.6,3716.4,3716.2,3716.7,1413.4,1412.9,1412.8,1584.7,1583.8,1583.5,4619.7,4620.2,26.799999,28.490000
42,42,24827.1,24831.1,1636.9,1636.5,1636.7,1101.4,1101.4,1101.4,6594.5,6595.0,6596.0,1443.2,1443.2,1443.5,3753.0,3752.7,93621.1,93851.0,13157.7,13159.7,13164.2,2396.3,2398.1,2399.4,1216.9,1216.8,1216.8,2113.7,2113.8,2114.4,14058.3,14064.1,20509.0,20513.2,3520.1,3519.5,3519.1,2120.6,2120.6,2121.6,4886.1,4885.8,4885.7,2170.8,2170.7,2171.5,62730.8,62731.4,4757.0,4756.8,1450.3,1449.5,1449.8,3716.5,3717.0,3717.7,1413.5,1412.9,1413.0,1583.5,1582.9,1582.9,4620.0,4618.0,26.799999,28.520000
43,43,24821.2,24828.7,1636.9,1636.5,1636.5,1101.4,1101.4,1101.4,6595.4,6597.0,6596.8,1443.1,1443.0,1443.6,3752.4,3752.4,93652.2,93947.8,13152.4,13155.0,13147.1,2395.3,2396.9,2398.6,1216.8,1216.9,1216.9,2114.5,2114.9,2114.6,14058.0,14061.6,20515.5,20526.0,3521.8,3521.7,3521.5,2120.0,2120.6,2121.6,4885.6,4884.6,4885.9,2170.4,2170.9,2171.5,62702.8,62728.8,4756.8,4757.3,1450.2,1449.8,1449.7,3716.9,3717.6,3718.5,1413.2,1413.2,1413.1,1582.8,1582.5,1582.8,4620.4,4620.9,26.799999,28.459999
44,44,24813.8,24827.5,1637.5,1636.7,1637.3,1101.4,1101.4,1101.4,6594.3,6595.1,6596.4,1443.0,1442.5,1443.1,3752.4,3752.5,93634.1,93958.8,13147.3,13150.9,13155.1,2395.8,2397.7,2398.6,1216.9,1216.7,1216.9,2114.5,2114.4,2114.5,14052.8,14059.5,20518.5,20505.9,3523.8,3522.9,3522.6,2119.8,2120.3,2121.4,4884.7,4884.7,4885.1,2171.1,2171.1,2171.5,62645.1,62860.4,4758.0,4757.7,1450.2,1449.5,1449.8,3716.6,3716.8,3717.8,1413.7,1412.9,1413.0,1583.5,1582.7,1582.8,4620.2,4618.5,26.790001,28.389999
45,45,24812.6,24813.3,1637.7,1636.9,1637.2,1101.4,1101.4,1101.4,6594.4,6593.5,6596.6,1443.1,1443.2,1443.0,3752.5,3752.4,93798.0,93957.3,13151.3,13161.3,13159.2,2395.0,2396.8,2398.7,1216.9,1216.8,1216.9,2114.6,2114.7,2114.9,14055.6,14060.4,20510.4,20515.6,3523.7,3523.1,3523.6,2119.8,2120.5,2121.5,4884.3,4884.3,4884.2,2170.6,2170.5,2171.2,62772.7,62712.9,4756.9,4757.2,1450.2,1449.4,1449.8,3715.5,3716.3,3716.9,1413.5,1412.4,1412.9,1583.3,1582.5,1582.6,4619.3,4617.9,26.799999,28.340000
46,46,24821.6,24818.8,1637.3,1636.7,1637.1,1101.4,1101.4,1101.4,6593.6,6595.2,6595.3,1443.1,1443.0,1443.1,3752.3,3752.6,93813.9,94030.2,13145.6,13143.8,13156.8,2395.3,2397.6,2398.8,1216.7,1216.6,1216.8,2113.4,2113.7,2114.1,14054.1,14058.5,20518.5,20525.8,3524.6,3523.9,3524.4,2119.8,2120.5,2121.3,4884.0,4883.6,4884.6,2170.7,2170.9,2171.6,62712.9,62763.6,4755.7,4756.7,1450.3,1449.3,1449.2,3717.0,3716.5,3716.8,1413.5,1412.9,1413.2,1583.4,1583.0,1583.5,4621.1,4619.9,26.790001,28.309999
47,47,24806.8,24824.9,1637.0,1636.5,1637.0,1101.4,1101.4,1101.4,6594.4,6594.7,6595.6,1442.4,1442.3,1442.6,3752.3,3752.8,93721.7,93835.0,13150.6,13152.4,13153.0,2395.4,2396.5,2398.3,1216.8,1216.8,1216.8,2113.7,2113.8,2114.1,14060.6,14061.1,20552.6,20534.9,3527.0,3525.8,3525.9,2119.4,2120.0,2121.1,4886.0,4885.1,4886.0,2170.4,2170.4,2171.1,62635.7,62802.7,4758.3,4757.9,1449.9,1449.6,1449.7,3716.3,3716.2,3716.7,1413.4,1412.6,1412.9,1582.8,1583.1,1582.6,4625.2,4625.6,26.799999,28.270000
48,48,24823.2,24828.9,1637.7,1637.1,1637.3,1101.4,1101.4,1101.4,6595.1,6594.5,6594.9,1443.2,1443.2,1443.4,3752.0,3752.3,93760.2,93882.3,13159.4,13163.5,13161.4,2394.1,2396.4,2397.8,1216.8,1216.7,1216.7,2113.9,2113.4,2114.6,14057.8,14057.0,20539.4,20544.0,3527.1,3526.2,3525.7,2119.4,2120.0,2120.6,4884.4,4885.3,4886.8,2170.8,2170.8,2171.1,62739.6,62770.1,4755.4,4755.9,1450.1,1449.3,1449.3,3717.0,3717.1,3717.4,1413.5,1412.9,1412.7,1583.6,1582.2,1582.6,4622.2,4619.6,26.790001,28.209999
49,49,24818.4,24820.3,1637.4,1636.8,1637.1,1101.5,1101.4,1101.4,6594.4,6594.1,6594.4,1442.7,1442.8,1442.9,3752.1,3752.1,93642.0,93913.6,13160.8,13157.5,13160.0,2393.9,2395.9,2397.5,1216.8,1216.7,1216.9,2114.4,2114.4,2114.7,14055.6,14058.2,20541.0,20535.6,3528.0,3526.9,3526.7,2119.7,2120.3,2121.2,4884.6,4884.3,4884.7,2170.8,2170.8,2171.6,62705.4,62798.8,4757.3,4756.4,1449.8,1449.2,1449.8,3716.6,3717.1,3717.6,1413.7,1412.9,1412.8,1582.8,1581.8,1582.5,4619.2,4623.1,26.790001,28.200001
50,50,24806.3,24820.1,1638.1,1637.3,1637.3,1101.4,1101.4,1101.4,6592.4,6594.0,6593.4,1442.2,1442.0,1442.6,3752.1,3752.1,93803.8,94090.1,13153.6,13151.0,13152.1,2394.5,2396.1,2398.4,1216.7,1216.6,1216.7,2113.9,2113.6,2114.3,14051.9,14055.5,20526.0,20529.4,3528.6,3527.4,3527.7,2119.3,2120.2,2121.2,4883.9,4884.9,4885.1,2170.9,2170.8,2171.2,62812.2,62806.9,4757.5,4756.9,1449.9,1449.3,1449.3,3716.7,3717.0,3717.6,1413.2,1412.6,1412.6,1582.7,1582.5,1582.7,4621.8,4619.4,26.790001,28.180000
51,51,24803.3,24814.8,1637.4,1636.7,1637.3,1101.4,1101.4,1101.4,6592.7,6593.5,6594.1,1442.2,1442.3,1442.4,3752.2,3752.2,93649.3,93943.5,13142.6,13144.6,13149.0,2393.8,2395.7,2397.6,1216.6,1216.5,1216.6,2113.6,2113.6,2114.8,14056.2,14060.0,20552.4,20533.1,3529.5,3528.6,3529.1,2119.3,2119.9,2120.7,4884.5,4884.4,4884.8,2171.0,2171.2,2171.1,62653.8,62778.9,4756.5,4756.0,1449.9,1449.4,1449.4,3716.1,3716.3,3717.2,1413.5,1412.9,1413.2,1582.9,1582.3,1582.8,4619.4,4620.8,26.799999,28.160000
52,52,24801.4,24814.0,1637.6,1637.1,1637.4,1101.4,1101.4,1101.4,6592.4,6593.9,6593.3,1442.7,1442.2,1442.7,3752.4,3752.4,93629.7,93836.5,13141.9,13141.0,13141.4,2394.2,2395.7,2397.6,1216.6,1216.5,1216.6,2113.7,2113.8,2114.1,14058.2,14058.7,20519.8,20516.8,3529.6,3528.0,3528.8,2119.3,2119.9,2120.7,4884.8,4885.0,4885.9,2170.8,2171.3,2171.8,62711.6,62776.3,4756.1,4756.7,1449.6,1449.1,1449.1,3715.7,3716.1,3716.6,1413.2,1412.6,1412.9,1582.8,1582.4,1582.3,4618.9,4617.9,26.799999,28.190001
53,53,24820.3,24817.4,1637.7,1637.1,1637.2,1101.5,1101.4,1101.4,6591.5,6592.9,6593.0,1442.2,1442.4,1442.7,3752.2,3752.0,93604.4,93704.3,13139.2,13146.1,13143.7,2393.4,2395.0,2396.4,1216.7,1216.6,1216.7,2114.7,2114.6,2114.4,14052.3,14056.5,20525.8,20528.7,3530.6,3529.4,3529.9,2119.2,2119.9,2120.7,4884.9,4884.6,4884.3,2171.3,2171.2,2171.6,62676.2,62795.5,4756.2,4755.9,1449.5,1448.7,1448.9,3715.3,3715.7,3716.1,1413.4,1412.4,1412.7,1581.9,1581.7,1582.1,4620.1,4619.2,26.820000,28.160000
54,54,24814.5,24826.1,1637.8,1637.6,1637.4,1101.4,1101.4,1101.4,6590.6,6592.6,6593.3,1442.2,1442.1,1442.7,3752.0,3752.0,93592.8,93796.5,13139.6,13143.2,13148.8,2393.8,2395.2,2397.1,1216.4,1216.5,1216.7,2112.8,2112.8,2113.4,14050.8,14061.3,20523.4,20524.5,3531.7,3531.2,3530.2,2119.5,2119.7,2120.6,4885.7,4883.8,4883.5,2170.2,2170.8,2171.0,62675.6,62761.4,4755.7,4755.8,1449.7,1448.7,1448.7,3714.4,3715.0,3715.8,1413.0,1412.6,1412.7,1581.4,1581.1,1581.3,4623.7,4623.2,26.790001,28.080000
55,55,24816.1,24812.8,1637.8,1637.3,1637.5,1101.4,1101.4,1101.4,6592.0,6592.4,6592.9,1441.4,1441.6,1442.1,3751.3,3751.8,93738.4,93808.1,13149.3,13145.5,13148.3,2393.6,2395.1,2397.0,1216.5,1216.4,1216.5,2112.8,2112.8,2113.3,14051.6,14055.7,20515.0,20517.8,3530.5,3530.2,3529.3,2119.1,2119.4,2120.6,4881.2,4881.5,4881.4,2169.7,2170.0,2170.4,62667.1,62754.2,4756.4,4756.0,1449.1,1448.4,1448.5,3714.2,3714.8,3715.5,1413.5,1412.8,1412.8,1581.7,1581.5,1581.2,4618.6,4619.3,26.820000,28.090000
56,56,24804.6,24818.9,1636.9,1636.6,1636.8,1101.4,1101.4,1101.4,6590.8,6591.8,6591.5,1442.0,1441.8,1442.0,3751.4,3751.5,93721.7,93866.3,13134.9,13140.1,13143.4,2394.1,2395.9,2397.3,1216.6,1216.5,1216.6,2113.9,2113.4,2113.5,14057.4,14057.1,20513.1,20511.0,3530.5,3529.8,3530.4,2119.0,2119.6,2120.5,4882.7,4881.8,4883.4,2170.4,2170.6,2171.5,62715.5,62748.3,4755.7,4755.7,1449.4,1448.7,1449.0,3714.7,3714.4,3716.4,1413.3,1412.7,1412.8,1581.9,1581.3,1581.7,4619.8,4620.4,26.799999,28.320000
57,57,24805.3,24818.6,1637.7,1637.3,1637.3,1101.4,1101.4,1101.4,6591.5,6591.9,6592.2,1441.7,1441.8,1441.9,3751.4,3751.5,93827.8,93852.5,13133.7,13131.1,13142.7,2394.4,2395.8,2397.6,1216.7,1216.5,1216.6,2113.5,2113.3,2114.2,14051.2,14052.1,20513.4,20505.3,3532.5,3531.9,3532.0,2119.5,2119.9,2120.8,4883.5,4883.2,4883.5,2170.4,2170.1,2171.1,62650.2,62798.8,4755.3,4755.6,1450.0,1449.4,1449.3,3715.3,3715.5,3715.9,1413.2,1412.7,1412.6,1582.9,1581.8,1581.7,4617.1,4617.4,26.820000,28.480000
58,58,24799.4,24811.1,1637.1,1636.7,1636.9,1101.4,1101.4,1101.4,6591.8,6593.5,6592.7,1441.5,1441.3,1441.6,3750.2,3751.2,93739.9,94452.6,13133.5,13130.7,13137.8,2394.4,2396.1,2397.9,1216.8,1216.6,1216.6,2113.9,2113.6,2114.1,14055.8,14057.7,20508.3,20512.2,3533.0,3532.4,3532.0,2120.0,2120.4,2121.0,4884.7,4883.4,4884.0,2170.5,2170.9,2171.2,62654.5,62789.4,4754.8,4754.9,1450.0,1449.2,1449.2,3715.2,3715.4,3716.4,1413.2,1412.5,1412.8,1581.4,1581.2,1581.8,4618.7,4619.1,26.790001,28.520000
59,59,24793.9,24822.3,1637.5,1637.1,1637.5,1101.4,1101.4,1101.4,6590.3,6591.6,6591.1,1442.3,1442.3,1443.0,3751.1,3751.1,93803.8,93934.7,13147.2,13154.2,13149.4,2394.2,2396.1,2397.6,1216.7,1216.6,1216.8,2113.1,2113.0,2113.6,14051.6,14056.4,20501.0,20504.1,3534.8,3533.6,3533.5,2120.1,2120.7,2121.4,4886.1,4885.7,4886.9,2171.4,2171.0,2171.4,62607.2,62777.6,4754.6,4755.8,1449.9,1448.9,1449.4,3715.6,3715.9,3716.1,1413.6,1412.7,1412.8,1582.0,1581.7,1581.7,4618.6,4618.0,26.799999,28.459999
60,60,24812.9,24802.6,1637.3,1636.8,1636.9,1101.4,1101.4,1101.4,6590.0,6591.3,6591.9,1442.4,1442.7,1443.0,3751.4,3751.4,93933.3,93996.0,13131.9,13140.0,13138.7,2394.3,2395.8,2397.2,1216.8,1216.7,1216.8,2113.0,2112.9,2113.2,14053.1,14056.5,20496.9,20511.6,3534.5,3535.4,3535.5,2119.7,2120.6,2121.1,4883.2,4883.9,4885.9,2170.8,2170.5,2171.4,62689.5,62742.2,4756.4,4756.0,1450.1,1449.4,1449.7,3715.7,3716.7,3716.4,1413.8,1413.1,1413.3,1581.8,1581.8,1581.5,4617.1,4617.5,26.820000,28.389999
61,61,24810.8,24819.1,1637.6,1637.0,1637.2,1101.4,1101.4,1101.4,6590.3,6591.4,6591.7,1442.9,1442.3,1442.7,3751.4,3751.5,93755.9,93916.5,13129.7,13129.7,13140.6,2394.0,2396.2,2397.6,1216.8,1216.6,1216.7,2113.5,2113.7,2114.4,14051.4,14059.5,20508.1,20508.8,3537.3,3535.2,3535.7,2119.6,2120.1,2121.3,4886.2,4885.8,4887.2,2170.4,2170.3,2171.0,62698.9,62935.9,4755.8,4756.2,1450.5,1449.7,1449.7,3716.4,3716.8,3717.5,1413.4,1412.9,1413.0,1582.5,1582.2,1582.4,4618.3,4619.4,26.799999,28.320000
62,62,24813.4,24816.4,1637.7,1637.4,1637.6,1101.4,1101.4,1101.4,6591.4,6592.2,6592.0,1442.6,1442.4,1443.1,3751.1,3751.5,93816.8,93946.4,13132.6,13134.7,13138.2,2394.5,2395.8,2397.3,1216.8,1216.6,1216.8,2113.6,2114.2,2114.0,14050.2,14054.6,20495.0,20506.7,3537.8,3536.8,3536.3,2119.8,2120.5,2121.1,4887.1,4886.5,4886.8,2170.4,2171.0,2171.7,62655.8,62819.0,4756.8,4755.8,1450.5,1449.6,1450.0,3716.3,3716.3,3717.7,1413.5,1413.0,1413.2,1582.4,1582.3,1581.9,4619.5,4618.8,26.820000,28.250000
63,63,24802.7,24804.3,1637.6,1637.2,1637.6,1101.4,1101.4,1101.4,6591.3,6590.8,6591.4,1442.7,1442.5,1442.8,3751.2,3751.6,93608.7,93912.1,13126.4,13135.4,13134.3,2394.1,2396.1,2397.3,1216.7,1216.6,1216.7,2112.9,2112.6,2113.4,14051.9,14056.9,20505.3,20509.8,3537.5,3537.1,3537.9,2120.0,2120.0,2121.1,4886.2,4885.2,4886.2,2170.9,2171.0,2171.6,62607.2,62711.6,4754.3,4755.3,1450.4,1449.8,1449.6,3716.1,3715.9,3716.8,1413.3,1412.9,1413.1,1582.0,1581.9,1581.5,4620.7,4621.1,26.799999,28.250000
64,64,24811.3,24798.4,1638.2,1637.7,1637.9,1101.5,1101.4,1101.4,6590.3,6591.1,6592.7,1442.6,1442.6,1443.1,3751.1,3751.3,93861.9,93711.6,13131.7,13136.9,13134.5,2394.2,2395.8,2397.5,1216.8,1216.7,1216.8,2113.6,2113.4,2113.5,14049.9,14052.4,20501.8,20506.3,3539.5,3538.3,3538.3,2120.0,2120.6,2121.4,4887.0,4886.4,4885.6,2170.8,2170.5,2171.1,62646.4,62741.5,4754.4,4754.0,1450.6,1449.9,1450.0,3716.4,3716.1,3716.9,1413.4,1412.4,1412.8,1582.0,1582.0,1582.1,4619.0,4620.0,26.820000,28.160000
65,65,24817.7,24816.4,1638.4,1637.8,1638.0,1101.4,1101.4,1101.4,6590.6,6591.6,6592.0,1442.8,1442.7,1442.7,3751.1,3750.8,93791.4,93920.1,13138.3,13133.9,13132.8,2394.6,2396.2,2397.5,1216.8,1216.6,1216.7,2113.4,2113.2,2113.4,14047.6,14057.6,20507.9,20501.8,3537.9,3537.6,3537.4,2119.7,2120.1,2121.2,4885.9,4885.5,4887.4,2170.6,2170.8,2170.9,62612.7,62796.8,4755.2,4755.6,1450.3,1449.8,1449.8,3715.3,3715.9,3716.9,1413.7,1413.1,1413.2,1582.4,1581.7,1582.5,4619.8,4619.8,26.820000,28.170000
66,66,24808.9,24819.3,1638.2,1637.9,1637.9,1101.5,1101.4,1101.4,6590.1,6590.4,6590.3,1442.5,1442.0,1442.3,3750.9,3751.2,93684.8,94004.7,13126.3,13135.4,13136.8,2393.5,2395.1,2396.9,1216.8,1216.6,1216.7,2113.1,2112.5,2112.9,14047.1,14056.8,20521.3,20540.9,3539.8,3539.0,3539.7,2120.1,2120.4,2121.5,4885.4,4885.3,4885.3,2170.4,2170.7,2170.8,62701.5,62658.4,4755.8,4755.9,1450.5,1449.8,1449.8,3716.4,3716.4,3716.6,1413.6,1413.0,1413.0,1581.5,1581.0,1581.0,4618.8,4619.3,26.799999,28.160000
67,67,24803.0,24817.3,1637.7,1637.4,1637.6,1101.4,1101.4,1101.4,6590.8,6591.7,6592.2,1442.0,1442.0,1442.4,3751.1,3751.2,93655.1,93835.0,13125.0,13127.1,13126.6,2394.0,2395.6,2397.1,1216.8,1216.8,1216.7,2111.9,2112.1,2112.8,14045.0,14053.8,20508.0,20510.2,3539.8,3539.7,3540.0,2119.7,2120.2,2121.4,4885.9,4887.1,4888.3,2171.1,2170.5,2170.9,62688.9,62846.4,4755.0,4754.6,1451.1,1449.9,1450.3,3715.8,3716.7,3717.0,1413.8,1413.1,1413.3,1581.5,1580.9,1581.2,4620.1,4619.5,26.820000,28.209999
68,68,24808.3,24801.4,1638.3,1637.8,1638.0,1101.5,1101.4,1101.4,6590.1,6591.8,6591.3,1442.7,1442.4,1442.8,3750.9,3751.0,93673.2,93923.1,13116.3,13123.4,13135.1,2393.2,2394.9,2396.8,1216.7,1216.6,1216.7,2112.3,2112.1,2112.9,14047.1,14049.7,20523.0,20520.2,3540.5,3539.4,3539.0,2119.5,2119.8,2121.1,4887.8,4886.2,4886.9,2171.2,2170.9,2171.7,62595.2,62699.6,4755.0,4753.8,1450.4,1449.9,1449.9,3716.7,3716.2,3717.0,1413.6,1413.3,1413.1,1582.0,1581.3,1581.5,4617.2,4616.6,26.820000,28.160000
69,69,24796.4,24806.7,1637.4,1637.0,1637.6,1101.4,1101.4,1101.4,6589.8,6590.7,6591.1,1442.6,1442.4,1442.8,3750.8,3751.0,93653.6,93806.7,13126.7,13129.7,13126.0,2393.8,2395.7,2397.0,1216.7,1216.6,1216.6,2113.0,2113.3,2113.7,14052.6,14054.3,20521.6,20521.9,3540.8,3539.8,3539.4,2120.0,2120.1,2121.1,4886.0,4885.0,4887.4,2170.9,2171.3,2171.2,62610.7,62714.2,4753.9,4754.8,1450.5,1449.6,1449.9,3715.4,3715.2,3716.4,1413.7,1413.1,1413.4,1581.9,1581.5,1581.9,4616.6,4619.5,26.799999,28.170000
70,70,24805.4,24809.7,1637.8,1637.3,1637.7,1101.4,1101.4,1101.4,6589.6,6587.9,6590.9,1442.1,1442.2,1442.5,3750.9,3750.8,93711.6,93692.0,13130.0,13129.7,13127.1,2393.4,2395.7,2396.7,1216.6,1216.4,1216.6,2113.2,2113.3,2114.0,14047.1,14053.2,20529.3,20529.4,3541.8,3540.2,3540.6,2119.7,2120.0,2120.8,4887.1,4887.9,4886.6,2171.1,2171.1,2171.7,62562.8,62648.3,4757.2,4756.7,1450.6,1449.6,1450.1,3715.3,3715.9,3716.6,1413.7,1412.9,1413.0,1582.2,1581.2,1581.5,4618.7,4617.9,26.820000,28.160000
71,71,24802.1,24814.2,1638.2,1637.7,1638.0,1101.4,1101.4,1101.4,6588.3,6590.1,6588.9,1442.1,1442.1,1442.6,3750.6,3750.8,93718.8,93937.6,13129.3,13116.6,13130.7,2393.5,2395.3,2396.8,1216.4,1216.3,1216.4,2112.3,2111.9,2112.9,14060.6,14058.9,20541.5,20542.9,3541.8,3540.9,3540.6,2119.9,2120.1,2121.2,4886.3,4887.1,4886.6,2170.9,2170.8,2171.7,62522.4,62679.8,4756.4,4754.8,1450.9,1449.8,1450.1,3716.3,3716.2,3717.4,1413.7,1413.0,1413.3,1581.6,1581.9,1581.7,4623.5,4619.1,26.830000,28.150000
72,72,24791.3,24812.5,1638.0,1637.4,1637.9,1101.4,1101.4,1101.4,6589.0,6589.1,6589.7,1442.4,1442.6,1442.7,3750.7,3750.6,93840.8,93863.4,13130.2,13132.6,13135.8,2393.4,2395.2,2396.6,1216.4,1216.3,1216.4,2113.4,2112.8,2112.7,14046.5,14051.2,20537.0,20545.8,3540.9,3541.2,3541.0,2119.4,2120.2,2121.2,4887.4,4886.9,4886.7,2170.6,2170.2,2170.4,62569.6,62741.5,4755.6,4755.5,1450.8,1450.4,1450.3,3716.0,3716.0,3716.0,1413.5,1413.2,1413.1,1581.6,1580.9,1581.6,4619.9,4618.9,26.840000,28.200001
73,73,24809.3,24808.7,1638.3,1638.0,1638.3,1101.5,1101.4,1101.4,6589.3,6589.2,6590.4,1442.6,1442.6,1442.8,3750.0,3750.3,93788.5,93973.3,13128.3,13135.2,13139.7,2392.8,2394.4,2396.0,1216.3,1216.3,1216.4,2112.4,2112.2,2112.7,14046.5,14052.5,20525.3,20511.6,3542.3,3541.2,3541.0,2119.1,2119.8,2120.2,4886.4,4886.1,4886.5,2169.9,2170.4,2171.1,62508.5,62632.4,4755.1,4755.2,1451.1,1450.3,1450.5,3715.2,3715.2,3715.6,1413.7,1413.1,1413.3,1581.6,1581.0,1581.2,4620.1,4620.3,26.860001,28.209999
74,74,24794.7,24801.3,1638.1,1637.6,1638.4,1101.5,1101.4,1101.4,6588.1,6589.6,6588.8,1442.1,1442.3,1442.7,3750.8,3750.8,93594.3,93915.0,13136.4,13138.2,13139.8,2393.0,2394.3,2396.3,1216.4,1216.3,1216.4,2113.1,2112.9,2113.1,14051.5,14056.4,20530.3,20527.8,3542.3,3541.4,3541.1,2119.0,2119.6,2120.6,4886.8,4887.4,4886.9,2170.2,2170.0,2170.7,62572.8,62625.9,4754.6,4753.5,1450.9,1450.4,1450.3,3715.0,3715.8,3716.3,1414.2,1413.5,1413.6,1581.5,1580.8,1581.3,4622.5,4623.4,26.830000,28.219999
75,75,24799.1,24803.1,1638.3,1637.9,1638.1,1101.4,1101.4,1101.4,6587.3,6588.0,6588.5,1442.0,1442.2,1442.2,3750.3,3750.3,93951.5,93928.9,13128.9,13138.7,13140.0,2392.0,2393.9,2395.5,1216.3,1216.2,1216.3,2112.4,2112.1,2112.0,14053.6,14054.9,20515.0,20523.7,3542.4,3541.6,3541.7,2118.8,2119.1,2120.1,4884.6,4885.1,4885.6,2170.1,2170.4,2170.5,62526.3,62688.2,4755.3,4755.4,1450.3,1449.4,1449.8,3715.5,3715.5,3715.4,1413.0,1412.6,1412.1,1581.4,1580.7,1580.9,4622.8,4621.5,26.820000,28.100000
76,76,24796.4,24801.1,1638.5,1637.7,1638.1,1101.5,1101.4,1101.4,6587.6,6587.8,6587.3,1441.9,1441.6,1442.5,3750.2,3750.2,93505.4,93805.2,13135.3,13145.0,13143.1,2392.4,2394.0,2395.8,1216.1,1216.0,1216.1,2111.5,2112.0,2112.3,14046.1,14047.5,20517.0,20525.3,3542.3,3541.7,3541.1,2118.7,2119.2,2120.1,4885.9,4885.1,4885.0,2169.4,2169.6,2170.1,62600.7,62774.7,4754.5,4754.8,1449.8,1449.0,1448.9,3714.6,3715.0,3714.9,1413.8,1413.1,1413.1,1581.9,1581.8,1581.9,4620.2,4620.0,26.820000,28.120001
77,77,24786.4,24801.9,1638.1,1637.8,1637.9,1101.4,1101.4,1101.4,6587.2,6588.1,6587.9,1441.8,1441.9,1442.1,3750.1,3750.2,93634.1,93907.8,13132.6,13121.9,13128.2,2391.7,2393.4,2395.1,1216.1,1216.0,1216.1,2112.0,2112.2,2112.5,14051.9,14057.0,20524.3,20518.3,3543.4,3542.2,3542.2,2118.8,2119.4,2120.3,4886.4,4885.5,4886.7,2169.8,2170.0,2169.9,62517.3,62535.7,4756.8,4755.1,1449.5,1448.6,1448.7,3714.9,3714.8,3715.9,1413.6,1413.1,1412.8,1581.4,1581.4,1581.8,4626.2,4625.5,26.799999,28.190001
78,78,24788.4,24799.2,1638.3,1637.9,1638.0,1101.4,1101.4,1101.4,6587.5,6588.0,6588.3,1442.4,1442.2,1442.6,3750.2,3750.2,93739.9,93882.3,13136.2,13138.8,13132.8,2391.7,2393.4,2395.5,1216.0,1216.0,1216.0,2111.5,2111.2,2111.5,14044.1,14050.4,20524.1,20527.0,3542.9,3542.1,3542.4,2118.7,2119.4,2120.3,4886.5,4886.0,4886.4,2170.0,2170.2,2170.5,62559.6,62629.8,4756.3,4755.3,1449.9,1448.8,1449.3,3714.3,3714.1,3715.2,1413.6,1412.8,1412.8,1581.8,1580.8,1581.2,4625.9,4627.4,26.820000,28.120001
79,79,24798.1,24799.6,1638.3,1637.9,1638.1,1101.4,1101.4,1101.4,6587.3,6586.7,6586.8,1442.2,1442.6,1442.8,3750.0,3750.3,93782.7,93873.6,13125.1,13126.3,13123.9,2391.9,2393.7,2395.3,1215.9,1215.9,1216.0,2111.9,2112.2,2112.7,14043.8,14046.2,20521.4,20526.9,3544.0,3543.6,3542.6,2119.0,2119.5,2120.5,4885.7,4886.1,4885.5,2169.4,2169.5,2170.2,62576.1,62640.5,4756.3,4755.7,1449.8,1448.8,1449.0,3714.9,3714.9,3715.4,1413.5,1412.5,1412.7,1582.1,1581.7,1582.0,4628.4,4626.0,26.830000,28.139999
80,80,24789.3,24786.5,1638.7,1638.3,1638.6,1101.4,1101.4,1101.4,6586.2,6587.1,6587.9,1442.3,1442.1,1442.6,3749.6,3750.1,93689.1,93886.7,13126.8,13129.6,13134.5,2391.5,2393.3,2395.3,1216.0,1216.0,1216.0,2111.2,2111.3,2111.8,14047.0,14054.8,20496.0,20501.3,3544.5,3543.6,3543.7,2119.0,2119.6,2120.3,4886.5,4886.1,4886.6,2169.8,2169.7,2170.0,62547.0,62641.8,4755.1,4754.9,1449.6,1448.6,1448.7,3715.0,3714.8,3715.6,1413.6,1412.9,1412.8,1582.0,1581.5,1581.6,4625.6,4627.5,26.799999,28.120001
