,count,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,temperature,humidity
81,81,29114.1,29109.7,1843.0,1842.2,1842.4,1351.8,1352.4,1353.3,9121.8,9125.1,9126.3,1996.7,1996.6,1996.8,4701.7,4701.4,105697.2,105650.1,15980.2,15981.4,15982.3,2813.8,2816.4,2820.0,1671.2,1671.4,1671.5,2552.8,2552.2,2552.5,15781.2,15785.8,24561.1,24567.1,3865.6,3864.7,3864.7,2412.3,2412.7,2413.6,6454.7,6454.9,6457.9,2913.3,2914.1,2915.4,71257.3,71299.7,5884.3,5885.3,1732.0,1731.3,1731.5,5231.8,5232.0,5231.4,1701.3,1700.7,1700.4,1675.8,1675.9,1675.9,5390.8,5390.1,27.379999,55.549999
82,82,29111.6,29132.7,1843.3,1842.8,1843.2,1352.7,1353.2,1353.9,9132.3,9127.9,9132.4,1998.8,1999.1,1999.0,4702.5,4703.1,105648.3,105843.1,15976.7,15989.3,15990.3,2813.6,2816.8,2819.3,1672.8,1672.9,1673.4,2552.3,2553.4,2553.6,15782.1,15790.4,24561.4,24565.6,3880.9,3879.7,3879.2,2413.6,2414.8,2415.8,6470.5,6473.9,6475.8,2920.7,2922.1,2923.1,71265.3,71351.4,5884.4,5883.9,1735.0,1734.2,1734.1,5235.2,5236.4,5236.6,1703.0,1702.5,1702.6,1675.8,1675.8,1675.5,5394.0,5392.9,27.389999,54.490002
83,83,29132.6,29141.4,1845.2,1845.0,1844.9,1355.4,1355.9,1357.0,9137.5,9140.3,9140.2,2001.2,2000.9,2000.9,4704.5,4703.8,105650.1,105866.2,15963.5,15965.7,15972.7,2813.7,2816.2,2818.9,1673.9,1673.8,1674.2,2554.0,2553.5,2553.8,15783.3,15786.2,24600.0,24596.8,3881.5,3880.8,3879.9,2412.9,2413.5,2414.6,6472.6,6475.6,6474.6,2917.8,2918.5,2919.6,71254.8,71367.0,5886.8,5886.0,1735.5,1734.5,1734.8,5239.1,5240.2,5239.5,1704.0,1703.5,1703.5,1676.8,1676.5,1676.5,5396.0,5395.8,27.389999,53.840000
84,84,29130.7,29145.7,1846.1,1845.6,1845.9,1356.3,1357.0,1357.7,9143.9,9146.5,9145.9,2001.9,2001.7,2001.4,4704.8,4705.1,105907.9,105833.8,15962.0,15970.7,15966.6,2813.5,2816.6,2818.7,1674.6,1674.7,1674.9,2553.6,2553.7,2553.7,15785.8,15789.2,24599.5,24598.9,3885.8,3884.5,3885.0,2413.5,2414.0,2415.5,6482.1,6482.4,6484.9,2916.8,2918.3,2919.4,71278.3,71400.2,5885.1,5887.4,1735.1,1734.8,1735.3,5243.4,5242.7,5244.0,1705.3,1704.1,1704.7,1677.4,1676.5,1677.2,5405.2,5404.0,27.379999,53.080002
85,85,29140.5,29150.4,1848.3,1847.7,1848.0,1357.5,1357.9,1358.8,9152.7,9154.0,9154.8,2005.0,2004.5,2005.0,4706.0,4706.8,105832.0,105740.5,15971.4,15980.0,15980.8,2813.7,2816.7,2819.8,1677.3,1677.5,1677.7,2556.4,2556.2,2556.5,15789.0,15794.5,24604.2,24599.0,3903.6,3903.7,3902.7,2414.8,2415.1,2416.0,6497.3,6498.1,6500.7,2925.6,2926.8,2927.6,71306.4,71416.6,5888.3,5889.9,1738.8,1738.2,1738.2,5247.8,5246.9,5248.0,1706.2,1705.8,1705.8,1677.0,1677.1,1677.1,5406.4,5402.7,27.389999,52.689999
86,86,29158.0,29165.3,1849.3,1849.1,1849.5,1359.8,1360.2,1361.1,9159.0,9163.4,9161.7,2006.2,2005.7,2006.1,4707.3,4707.2,105767.3,105902.3,15989.4,15999.2,15993.4,2813.9,2817.2,2819.9,1678.4,1678.6,1678.8,2557.5,2557.5,2558.3,15794.3,15796.0,24624.4,24629.8,3908.0,3906.9,3906.9,2414.3,2415.3,2416.2,6503.2,6506.5,6506.4,2925.6,2927.2,2928.2,71362.3,71444.4,5890.2,5888.6,1738.5,1738.1,1737.8,5246.8,5247.6,5249.1,1706.7,1706.3,1706.4,1678.1,1677.5,1677.8,5410.0,5409.4,27.389999,52.180000
87,87,29159.4,29194.1,1850.8,1850.2,1850.3,1360.2,1360.5,1361.4,9164.7,9167.2,9166.6,2007.4,2007.3,2006.6,4708.1,4708.0,105657.5,105711.0,15983.2,15988.8,15976.2,2814.8,2816.9,2819.5,1679.2,1679.3,1679.8,2559.0,2559.0,2559.4,15787.4,15797.6,24620.6,24643.1,3922.0,3921.6,3922.3,2415.1,2416.1,2417.3,6519.5,6520.9,6522.4,2933.4,2934.2,2935.5,71362.3,71504.8,5890.4,5890.7,1740.4,1740.2,1740.6,5251.4,5252.0,5253.0,1709.0,1708.6,1708.5,1679.7,1678.4,1678.8,5409.6,5410.2,27.379999,51.630001
88,88,29187.8,29175.9,1852.6,1852.4,1852.9,1363.7,1364.1,1365.1,9172.4,9174.7,9175.0,2012.9,2012.7,2013.2,4710.9,4711.0,105556.2,105826.4,15988.5,15989.2,15996.6,2813.4,2816.0,2818.7,1683.7,1683.8,1683.9,2562.3,2562.1,2563.0,15807.5,15806.6,24645.9,24631.5,3941.8,3940.3,3939.9,2416.8,2417.3,2418.0,6530.5,6528.5,6530.7,2938.8,2939.7,2941.0,71318.6,71525.5,5891.4,5890.5,1742.1,1742.2,1741.7,5251.5,5252.2,5253.9,1709.0,1708.9,1708.8,1679.6,1678.6,1678.9,5408.0,5412.8,27.389999,51.130001
89,89,29186.5,29190.8,1853.3,1853.0,1853.0,1362.4,1363.0,1363.9,9179.4,9179.1,9178.6,2010.1,2010.5,2010.8,4711.4,4711.1,105648.3,105803.3,15989.5,15995.5,16011.1,2813.9,2818.1,2819.8,1683.6,1683.8,1683.9,2562.3,2561.6,2561.6,15799.8,15804.8,24620.8,24621.8,3941.4,3941.2,3940.8,2417.1,2417.4,2418.4,6533.6,6535.2,6535.6,2937.2,2938.1,2938.6,71330.8,71493.0,5893.3,5895.2,1742.2,1741.5,1741.6,5254.2,5254.4,5254.1,1710.5,1710.0,1710.4,1679.4,1678.1,1678.7,5412.1,5413.4,27.410000,50.080002
90,90,29185.2,29212.2,1855.2,1855.1,1854.7,1365.0,1365.4,1366.1,9184.1,9184.8,9187.6,2012.4,2013.2,2012.9,4713.0,4712.6,105610.5,105944.0,15997.1,16001.2,16001.5,2813.8,2817.1,2819.3,1685.0,1685.2,1685.7,2563.6,2564.0,2563.3,15808.5,15805.3,24657.2,24637.3,3955.3,3954.6,3954.3,2418.1,2418.7,2420.1,6551.2,6552.7,6554.4,2944.8,2945.8,2946.7,71453.7,71635.5,5896.7,5897.4,1744.8,1744.2,1744.7,5258.5,5259.2,5259.6,1712.0,1711.0,1711.2,1679.5,1679.1,1679.4,5407.1,5407.3,27.379999,49.860001
91,91,29188.9,29208.3,1856.1,1855.7,1855.9,1366.4,1367.0,1367.8,9188.0,9191.6,9192.1,2015.4,2015.3,2015.8,4713.7,4713.7,105652.0,105606.9,16009.4,16011.8,16022.4,2813.7,2817.2,2819.7,1688.0,1688.2,1688.5,2565.9,2566.4,2566.1,15815.8,15817.5,24649.6,24653.2,3976.6,3975.7,3976.6,2420.0,2421.1,2422.2,6571.0,6573.1,6572.3,2957.1,2957.9,2958.9,71371.2,71596.5,5896.0,5895.1,1747.1,1746.5,1746.2,5261.5,5261.7,5261.6,1712.9,1712.2,1712.5,1679.8,1679.8,1679.8,5416.9,5413.9,27.410000,49.389999
92,92,29201.1,29213.7,1857.2,1856.9,1856.9,1368.1,1368.4,1369.1,9193.7,9193.5,9194.1,2016.7,2016.2,2016.5,4715.0,4714.7,105807.0,106021.9,16006.3,16013.5,16008.6,2813.6,2816.5,2819.3,1687.3,1687.2,1687.5,2564.8,2564.4,2565.2,15810.0,15814.8,24640.7,24661.8,3968.2,3967.1,3966.3,2418.9,2419.2,2420.2,6555.7,6556.5,6557.3,2943.1,2943.7,2944.5,71449.5,71623.6,5894.8,5894.7,1745.1,1744.5,1744.8,5259.1,5258.8,5260.5,1713.1,1712.5,1712.3,1680.5,1680.5,1680.7,5416.2,5415.9,27.389999,48.549999
93,93,29203.2,29201.8,1857.4,1857.6,1857.9,1366.6,1366.9,1367.8,9196.7,9199.8,9199.0,2016.0,2015.8,2016.4,4714.9,4715.2,104792.9,105807.0,16007.3,16016.6,16007.0,2815.0,2818.2,2820.2,1689.7,1689.7,1689.9,2567.8,2567.4,2567.6,15813.3,15811.3,24670.8,24668.1,3986.1,3984.7,3985.0,2420.8,2421.7,2422.5,6578.7,6580.9,6580.8,2953.6,2954.8,2955.4,71600.4,71692.4,5900.1,5899.8,1746.6,1746.2,1746.2,5263.9,5263.8,5264.8,1714.0,1714.0,1713.9,1680.4,1679.5,1680.0,5419.2,5414.3,27.410000,48.230000
94,94,29205.6,29222.2,1859.2,1858.5,1858.6,1368.4,1368.8,1369.4,9202.1,9201.4,9205.1,2018.8,2018.9,2019.1,4716.5,4715.9,105947.7,105933.8,15985.0,15997.0,16001.1,2815.4,2817.9,2820.9,1689.8,1689.9,1690.1,2566.8,2566.5,2567.0,15811.3,15819.0,24671.5,24661.5,3986.1,3985.2,3985.1,2420.1,2421.0,2421.8,6576.7,6576.9,6577.2,2949.6,2950.0,2950.9,71447.8,71536.0,5899.3,5900.2,1747.0,1746.3,1746.4,5266.0,5266.1,5266.1,1715.4,1715.2,1715.0,1680.2,1679.9,1680.6,5410.2,5409.4,27.389999,48.279999
95,95,29216.7,29228.9,1859.5,1859.0,1859.2,1367.7,1368.4,1369.1,9204.9,9206.9,9208.1,2018.0,2017.3,2018.2,4716.7,4717.2,105805.2,105857.9,16004.5,16010.4,16011.5,2815.9,2819.3,2821.9,1688.6,1688.6,1688.7,2566.2,2566.9,2567.3,15814.5,15815.0,24660.6,24672.4,3978.4,3977.7,3976.6,2419.4,2419.9,2421.2,6569.6,6570.5,6572.6,2938.5,2939.5,2939.9,71467.6,71548.3,5893.4,5895.3,1745.4,1744.5,1744.7,5261.4,5262.3,5262.4,1716.3,1715.6,1716.0,1680.2,1679.7,1680.6,5419.7,5418.5,27.389999,47.990002
96,96,29218.4,29231.0,1859.8,1859.3,1859.5,1365.0,1365.4,1366.4,9207.7,9208.9,9210.4,2016.2,2015.9,2016.3,4716.6,4716.7,105619.8,106013.5,16012.7,16019.0,16015.9,2817.2,2820.1,2822.4,1687.0,1687.1,1687.5,2565.5,2566.1,2566.5,15811.4,15815.6,24692.9,24704.8,3974.4,3974.2,3974.3,2419.3,2420.2,2420.9,6575.5,6576.7,6578.3,2934.8,2936.7,2937.6,71515.3,71697.4,5898.5,5899.9,1744.7,1744.1,1744.3,5265.2,5265.5,5266.3,1716.8,1715.8,1716.5,1680.4,1679.9,1680.4,5423.9,5418.9,27.389999,48.220001
97,97,29234.6,29247.7,1861.9,1861.5,1861.3,1367.1,1367.5,1368.6,9211.5,9216.4,9215.7,2019.6,2019.2,2019.8,4718.5,4718.8,105763.6,105826.4,15993.8,16008.7,16011.4,2815.7,2819.2,2822.1,1691.5,1691.7,1691.9,2569.5,2569.5,2569.9,15820.8,15819.7,24700.0,24685.1,3991.7,3990.8,3991.3,2419.9,2420.9,2421.9,6594.2,6596.8,6597.1,2946.0,2946.9,2947.6,71558.5,71653.7,5897.9,5895.6,1747.9,1747.2,1747.5,5267.3,5268.8,5268.5,1718.2,1717.1,1717.4,1680.9,1680.8,1681.4,5421.6,5421.9,27.389999,48.790001
98,98,29224.1,29241.9,1863.3,1862.9,1863.3,1369.2,1369.7,1370.8,9213.0,9217.7,9219.7,2022.1,2021.4,2021.8,4719.9,4719.2,105605.0,105917.1,16006.7,16011.8,16010.9,2815.9,2818.9,2821.3,1692.4,1692.3,1692.3,2569.7,2570.1,2569.7,15821.3,15822.4,24712.7,24713.5,3993.8,3992.7,3992.4,2420.1,2420.7,2422.0,6591.8,6590.8,6592.7,2941.9,2942.6,2943.5,71578.3,71672.4,5899.9,5900.5,1748.4,1748.0,1748.1,5270.8,5271.6,5271.6,1718.2,1717.5,1717.8,1681.7,1680.7,1681.2,5422.8,5421.7,27.389999,48.549999
99,99,29235.3,29248.3,1864.0,1863.3,1863.4,1369.9,1370.4,1371.1,9221.4,9222.7,9223.6,2021.4,2020.9,2020.7,4719.4,4719.3,105612.4,105886.6,16005.3,16016.7,16016.5,2816.0,2818.5,2821.0,1692.7,1692.7,1693.0,2570.2,2570.0,2571.1,15820.8,15825.8,24712.8,24699.4,3996.4,3993.7,3994.1,2419.9,2420.6,2421.5,6591.5,6592.4,6591.7,2937.7,2938.1,2938.8,71444.4,71448.7,5893.4,5893.8,1743.4,1742.7,1743.4,5265.9,5267.1,5267.1,1717.9,1717.3,1717.6,1681.3,1680.5,1681.1,5420.5,5424.0,27.410000,48.119999
100,100,29213.6,29235.8,1861.6,1861.2,1861.3,1363.7,1364.3,1365.1,9218.4,9220.9,9219.5,2015.1,2014.2,2014.7,4718.3,4720.2,105854.2,105955.1,16023.9,16031.6,16025.5,2815.8,2818.7,2821.1,1690.3,1690.4,1690.6,2569.3,2568.4,2569.6,15825.1,15825.3,24712.4,24720.3,3981.0,3980.5,3980.3,2418.6,2419.0,2420.3,6584.1,6584.9,6587.8,2924.6,2925.7,2926.7,71421.3,71620.3,5893.0,5893.1,1739.6,1738.8,1739.1,5265.7,5266.6,5265.8,1718.4,1717.7,1717.5,1680.5,1679.7,1680.6,5421.0,5419.6,27.410000,48.299999
101,101,29221.6,29241.9,1861.9,1861.4,1861.5,1361.8,1362.3,1363.0,9222.5,9223.4,9222.7,2014.8,2014.5,2015.4,4718.3,4718.6,105686.1,105913.4,16023.5,16032.4,16029.4,2815.9,2819.8,2822.3,1690.5,1690.6,1690.8,2569.2,2568.9,2569.2,15818.9,15824.1,24715.5,24694.0,3980.1,3979.2,3979.6,2418.1,2418.3,2419.8,6589.1,6590.6,6592.2,2919.3,2920.3,2921.8,71457.5,71597.4,5894.2,5893.7,1737.4,1736.2,1736.5,5265.7,5267.0,5266.7,1718.6,1717.9,1717.9,1680.0,1679.5,1680.2,5422.9,5422.4,27.379999,49.590000
102,102,29202.4,29246.7,1861.0,1860.4,1861.2,1358.9,1359.3,1360.3,9222.9,9225.7,9225.3,2012.6,2012.3,2013.0,4718.8,4719.6,105544.3,105906.0,16011.5,15999.4,16009.8,2816.3,2819.1,2821.5,1691.5,1691.5,1691.7,2569.7,2570.5,2570.7,15825.3,15828.0,24728.9,24723.0,3984.1,3983.9,3983.5,2418.2,2418.7,2419.5,6595.9,6597.1,6598.7,2918.1,2919.2,2919.3,71443.6,71484.9,5893.6,5894.1,1733.8,1732.7,1733.1,5265.1,5264.8,5265.2,1718.2,1717.9,1718.0,1679.4,1678.4,1679.0,5419.7,5420.8,27.410000,50.700001
103,103,29236.0,29230.7,1860.6,1860.4,1860.6,1356.2,1356.9,1357.8,9229.7,9229.4,9230.3,2011.7,2011.9,2011.6,4720.0,4719.9,105854.2,106002.4,16016.2,16007.7,16016.3,2816.1,2819.8,2821.4,1691.4,1691.6,1691.8,2570.9,2571.2,2571.0,15825.9,15827.6,24718.9,24730.0,3981.1,3980.2,3979.5,2417.5,2418.1,2419.0,6599.4,6600.4,6601.5,2914.2,2915.1,2916.1,71483.2,71504.8,5891.7,5891.3,1732.5,1732.1,1732.0,5266.4,5267.7,5268.3,1719.3,1718.6,1718.6,1679.3,1679.0,1679.2,5423.0,5419.1,27.389999,51.750000
104,104,29226.6,29233.5,1861.3,1861.0,1861.4,1356.6,1357.2,1357.8,9232.8,9232.9,9235.6,2013.3,2012.9,2013.8,4720.1,4720.1,105754.4,105985.7,16014.8,16019.7,16022.4,2816.4,2818.3,2821.7,1692.4,1692.6,1693.1,2571.0,2571.0,2571.6,15828.3,15826.4,24742.3,24720.1,3986.3,3985.2,3984.4,2417.1,2418.0,2418.8,6607.4,6607.7,6608.9,2914.1,2915.2,2916.2,71457.5,71498.0,5894.2,5893.0,1732.6,1731.8,1731.8,5266.5,5267.9,5270.7,1719.6,1718.8,1718.5,1679.9,1680.0,1679.5,5423.0,5425.5,27.410000,52.599998
105,105,29220.3,29242.6,1861.4,1861.1,1861.1,1356.3,1356.7,1357.9,9237.5,9238.8,9240.5,2013.6,2013.2,2013.4,4721.3,4720.9,105869.9,105676.9,16023.1,16032.1,16030.9,2816.0,2818.9,2822.3,1691.7,1692.0,1692.1,2571.0,2570.7,2571.7,15821.9,15825.2,24742.2,24735.8,3979.9,3978.6,3978.6,2416.8,2417.4,2418.3,6608.2,6608.8,6609.3,2908.3,2909.6,2910.2,71487.5,71574.1,5896.8,5894.1,1733.8,1733.5,1733.7,5274.5,5274.9,5275.7,1721.1,1720.6,1720.6,1680.3,1679.5,1679.7,5425.5,5426.0,27.389999,53.029999
106,106,29246.1,29229.7,1863.5,1862.7,1863.0,1359.3,1359.8,1360.8,9245.5,9247.5,9248.2,2016.3,2016.1,2016.2,4722.7,4722.8,105818.1,106080.4,16037.3,16032.6,16035.9,2815.8,2819.5,2821.7,1692.5,1692.6,1692.8,2571.6,2571.9,2572.1,15812.3,15825.8,24733.3,24716.5,3983.4,3983.7,3984.3,2417.1,2417.4,2418.1,6620.3,6621.4,6622.6,2911.6,2912.0,2913.6,71608.0,71510.3,5894.6,5894.5,1736.2,1735.7,1735.7,5279.7,5279.3,5280.0,1723.2,1722.3,1722.8,1680.3,1679.9,1680.2,5418.4,5419.5,27.410000,53.380001
107,107,29238.9,29244.3,1866.1,1865.4,1865.7,1363.1,1363.4,1364.4,9252.4,9255.4,9253.9,2020.6,2020.6,2020.6,4723.9,4724.4,105895.8,106074.8,16006.3,16018.6,16021.8,2815.3,2818.4,2821.5,1696.6,1696.7,1696.8,2574.6,2575.0,2575.8,15819.4,15830.0,24753.0,24745.4,4006.1,4005.8,4006.3,2418.0,2418.6,2419.6,6642.8,6643.7,6646.0,2924.3,2925.7,2926.6,71640.2,71629.6,5896.0,5894.4,1738.7,1738.2,1738.2,5280.5,5281.9,5281.9,1724.2,1723.5,1723.7,1680.2,1679.7,1680.9,5428.7,5427.2,27.420000,53.270000
108,108,29262.8,29275.3,1867.2,1867.1,1867.3,1365.7,1366.3,1367.1,9258.4,9262.3,9259.3,2022.9,2022.7,2022.8,4725.5,4725.6,105782.1,105964.4,16017.1,16029.8,16031.4,2815.1,2818.2,2820.7,1697.6,1697.7,1698.0,2575.8,2575.9,2575.8,15827.9,15832.7,24755.9,24750.8,4010.1,4008.5,4008.6,2418.2,2418.6,2419.5,6647.2,6647.2,6648.0,2924.1,2924.9,2926.7,71550.0,71727.2,5901.1,5901.4,1740.8,1740.2,1740.4,5284.7,5284.2,5286.1,1724.8,1724.3,1724.4,1680.9,1680.8,1680.9,5428.5,5421.4,27.420000,52.439999
109,109,29274.2,29292.5,1869.0,1868.9,1869.1,1368.3,1368.9,1369.8,9265.4,9266.8,9268.8,2026.0,2026.3,2026.2,4726.8,4726.9,105742.4,106065.5,16025.5,16028.0,16042.0,2814.9,2817.9,2820.6,1701.8,1702.1,1702.4,2580.9,2580.1,2581.4,15836.4,15834.7,24770.4,24776.9,4041.2,4040.2,4040.6,2420.7,2420.9,2422.0,6681.8,6682.3,6683.3,2943.9,2945.3,2946.1,71570.7,71700.9,5902.3,5902.5,1743.4,1742.8,1742.9,5288.0,5287.5,5288.1,1726.2,1726.0,1725.5,1681.7,1680.6,1680.5,5430.7,5429.5,27.420000,51.549999
110,110,29265.6,29283.9,1870.3,1869.9,1870.3,1370.1,1370.7,1371.5,9272.3,9274.4,9273.2,2028.7,2027.7,2028.0,4727.6,4727.6,105837.5,106091.5,16034.2,16037.2,16028.3,2814.3,2818.0,2820.5,1702.5,1702.7,1702.9,2580.6,2580.1,2580.7,15839.2,15844.8,24791.0,24793.0,4046.4,4046.1,4047.1,2420.8,2421.7,2422.4,6683.0,6681.9,6684.3,2945.4,2947.0,2948.5,71627.9,71638.5,5901.5,5899.3,1745.5,1744.9,1745.2,5291.3,5291.4,5292.4,1727.9,1726.9,1727.0,1681.1,1680.0,1680.9,5432.4,5432.3,27.410000,50.349998
111,111,29294.9,29281.1,1873.0,1872.3,1872.9,1372.9,1373.5,1374.4,9278.0,9279.3,9280.5,2031.9,2031.7,2032.4,4729.9,4729.6,105693.5,105989.4,16029.1,16028.8,16031.8,2814.8,2817.1,2819.3,1707.4,1707.6,1707.7,2585.2,2584.9,2585.4,15850.1,15855.4,24805.2,24819.4,4083.9,4082.5,4082.4,2423.4,2424.0,2425.4,6712.3,6711.3,6713.3,2966.0,2966.7,2967.3,71611.4,71694.0,5908.5,5907.1,1749.7,1749.2,1749.4,5296.8,5297.2,5296.8,1728.5,1727.6,1727.7,1683.5,1683.4,1683.0,5435.6,5435.0,27.420000,49.330002
112,112,29286.9,29289.6,1873.7,1873.0,1873.0,1374.9,1375.4,1376.3,9282.1,9284.2,9286.1,2031.6,2032.1,2032.6,4730.5,4730.3,105747.0,105968.1,16050.6,16044.5,16038.9,2814.7,2817.6,2820.2,1706.3,1706.3,1706.5,2584.7,2584.7,2584.5,15850.7,15857.1,24806.2,24804.8,4075.3,4073.8,4073.6,2423.2,2423.8,2424.3,6702.1,6703.8,6704.8,2956.6,2957.4,2958.1,71610.5,71684.3,5909.2,5908.3,1747.4,1746.6,1746.7,5293.5,5294.7,5295.4,1729.1,1728.3,1728.3,1683.5,1682.8,1683.0,5436.0,5433.0,27.410000,47.889999
113,113,29288.1,29294.1,1874.1,1873.3,1873.6,1374.7,1375.0,1375.8,9285.0,9286.7,9288.0,2032.1,2032.4,2032.6,4730.5,4731.0,105763.6,106240.4,16035.0,16036.2,16042.1,2816.0,2818.3,2821.4,1705.5,1705.5,1705.8,2583.1,2583.1,2584.0,15848.5,15851.0,24835.4,24817.4,4073.6,4072.1,4072.1,2422.7,2423.4,2424.3,6701.9,6702.4,6703.7,2951.5,2952.0,2952.4,71587.2,71632.1,5907.6,5906.6,1747.7,1747.1,1747.5,5294.6,5294.4,5295.4,1729.8,1729.1,1728.6,1683.3,1683.2,1683.3,5435.3,5435.2,27.420000,47.180000
114,114,29277.4,29294.5,1874.6,1874.0,1874.2,1374.4,1375.0,1375.8,9287.2,9288.7,9289.1,2032.7,2032.8,2032.9,4730.8,4730.6,105846.8,106194.7,16035.2,16048.8,16051.4,2816.3,2819.6,2821.7,1705.3,1705.4,1705.7,2584.2,2583.7,2584.0,15852.5,15855.0,24818.0,24833.4,4075.4,4074.6,4074.8,2423.3,2423.8,2424.6,6708.8,6709.9,6711.3,2950.0,2951.5,2952.2,71594.9,71707.6,5907.6,5907.9,1748.1,1747.4,1747.5,5294.8,5295.9,5296.0,1730.2,1729.6,1729.9,1683.3,1682.9,1683.0,5432.4,5434.5,27.420000,47.020000
115,115,29283.0,29303.4,1875.8,1875.3,1875.5,1375.6,1376.0,1376.6,9292.6,9293.4,9293.7,2034.1,2033.9,2034.2,4731.5,4732.2,105680.6,106280.5,16056.1,16058.1,16062.1,2815.5,2818.5,2821.2,1706.9,1707.1,1707.2,2585.9,2585.5,2585.9,15863.4,15865.0,24833.8,24838.9,4084.1,4083.3,4083.4,2422.5,2423.3,2424.7,6713.6,6714.3,6716.8,2952.2,2953.1,2953.9,71548.3,71681.7,5908.2,5908.1,1749.5,1748.7,1749.0,5297.3,5297.9,5297.6,1731.2,1731.2,1731.6,1683.5,1683.1,1684.0,5436.4,5438.3,27.420000,47.180000
116,116,29303.1,29292.1,1876.2,1875.8,1876.2,1375.4,1375.8,1376.7,9292.4,9295.6,9295.5,2032.4,2032.3,2032.7,4731.4,4731.5,105790.4,106133.3,16053.2,16056.1,16057.0,2816.2,2819.0,2821.3,1708.1,1708.1,1708.3,2586.1,2586.4,2586.9,15852.3,15859.1,24843.4,24853.4,4091.0,4090.8,4090.2,2423.5,2423.9,2425.2,6718.0,6720.1,6721.8,2954.2,2954.5,2954.5,71627.0,71648.7,5909.7,5911.1,1747.6,1747.0,1747.0,5297.1,5296.5,5296.0,1732.1,1731.6,1731.3,1682.9,1682.6,1682.8,5438.0,5438.4,27.420000,46.919998
117,117,29288.5,29297.8,1876.0,1875.8,1876.1,1373.6,1374.0,1374.7,9294.7,9295.0,9296.2,2030.5,2029.8,2030.1,4730.9,4731.3,105740.5,106046.0,16061.5,16053.9,16053.9,2816.8,2819.5,2822.2,1707.6,1707.5,1707.9,2586.2,2586.8,2586.7,15857.5,15862.4,24848.6,24849.5,4085.4,4084.2,4083.8,2422.7,2423.6,2424.4,6715.0,6714.6,6714.9,2945.4,2946.2,2947.4,71589.8,71700.0,5908.3,5908.0,1744.9,1744.4,1744.7,5296.3,5297.3,5296.5,1731.4,1731.1,1731.5,1682.4,1681.9,1682.1,5437.9,5438.7,27.459999,47.000000
118,118,29293.9,29308.1,1876.9,1876.6,1876.5,1371.8,1372.4,1372.9,9300.2,9299.7,9300.2,2030.5,2029.8,2030.6,4732.3,4731.9,105942.1,105944.0,16051.6,16057.3,16066.3,2816.5,2820.1,2822.3,1708.0,1708.1,1708.2,2586.6,2586.7,2586.9,15860.3,15856.0,24846.1,24842.1,4080.8,4080.7,4079.6,2423.2,2423.7,2424.5,6718.3,6718.1,6721.0,2940.3,2942.0,2943.0,71577.5,71689.4,5907.3,5905.8,1742.4,1741.8,1742.0,5296.7,5297.1,5297.1,1732.7,1732.0,1731.9,1681.8,1681.8,1681.7,5432.2,5432.3,27.420000,47.709999
119,119,29303.1,29307.5,1876.7,1876.1,1876.2,1369.7,1370.2,1371.0,9300.3,9303.0,9303.0,2030.5,2029.4,2029.5,4732.5,4732.1,105689.8,105922.7,16073.1,16072.3,16070.9,2816.2,2819.6,2821.8,1710.5,1710.4,1710.9,2590.4,2590.3,2590.3,15851.8,15864.7,24873.5,24865.8,4099.3,4098.2,4097.5,2424.8,2425.4,2426.3,6738.0,6738.8,6739.2,2947.4,2948.9,2949.1,71693.2,71713.2,5903.6,5905.4,1739.1,1738.4,1738.5,5295.4,5295.8,5296.9,1731.7,1731.0,1730.9,1683.3,1681.9,1682.7,5434.3,5431.8,27.450001,48.490002
